time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060927867889404,0.0083446502685546,0.0080585479736328,0.0094175338745117,0.01068115234375,0.0078678131103515,0.0078678131103515,0.010538101196289,0.0109672546386718,0.0109672546386718,0.0,0.0,0.496,1.36,0.0,0.0,6.096,5.728,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064337253570556,0.0083446502685546,0.0059207280476888,0.0063578287760416,0.0077486038208007,0.0083446502685546,0.0083446502685546,0.0071525573730468,0.009775161743164,0.009775161743164,0.0,0.0,0.496,1.36,0.0,0.0,9.856,10.176,112.0,3.744,4.232,0.0,0.0062942504882812,0.0081539154052734,0.0220298767089843,0.011444091796875,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060617923736572,0.0081300735473632,0.0056266784667968,0.0078678131103515,0.0094890594482421,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0164508819580078,0.0164508819580078,0.0,0.0,0.496,1.36,0.0,0.0,6.448,6.224,112.0,3.744,4.232,0.0,0.0060558319091796,0.0073432922363281,0.0240325927734375,0.012063980102539,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0083446502685546,0.0071525573730468,0.0061988830566406,0.0074386596679687,0.0071525573730468,0.0071525573730468,0.0099658966064453,0.009775161743164,0.009775161743164,0.0,0.0,0.496,1.36,0.0,0.0,5.6,6.512,112.0,12.008,11.968,0.0,0.0061194101969401,0.0082015991210937,0.02899169921875,0.0111897786458333,0.0,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060731498756218,0.0081062316894531,0.0062465667724609,0.0082254409790039,0.0095844268798828,0.0066757202148437,0.0066757202148437,0.0075817108154296,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.496,1.36,0.0,0.0,6.096,5.728,113.256,3.744,4.232,0.0,0.0062942504882812,0.0075817108154296,0.024271011352539,0.0125408172607421,1.192,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006129245946903,0.0083208084106445,0.0063180923461914,0.0072320302327473,0.0085830688476562,0.011444091796875,0.011444091796875,0.0088214874267578,0.0126361846923828,0.0126361846923828,0.0050067901611328,0.006103515625,0.496,1.36,0.0,0.0,9.856,10.176,118.448,8.264,7.736,0.0,0.0069379806518554,0.0092029571533203,0.0293493270874023,0.0112056732177734,16.6,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061976968945555,0.0083446502685546,0.006723403930664,0.0087738037109375,0.0109195709228515,0.0090599060058593,0.0090599060058593,0.0080585479736328,0.0123977661132812,0.0123977661132812,0.0047683715820312,0.0047683715820312,0.496,1.424,0.0,0.0,6.448,6.224,113.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059938430786132,0.0083684921264648,0.0064373016357421,0.0071525573730468,0.0089645385742187,0.0066757202148437,0.0066757202148437,0.0075817108154296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.496,1.36,0.0,0.0,5.6,6.512,112.0,3.744,4.232,0.0,0.0066280364990234,0.0086307525634765,0.0206470489501953,0.0113964080810546,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0085830688476562,0.0065803527832031,0.0066757202148437,0.0087499618530273,0.0085830688476562,0.0085830688476562,0.0080585479736328,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,1.36,0.0,0.0,6.096,5.728,112.0,4.272,3.704,0.0,0.0061392784118652,0.0069379806518554,0.0216960906982421,0.0115235646565755,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063597862356402,0.0088214874267578,0.0069141387939453,0.0069538752237955,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0098943710327148,0.011444091796875,0.011444091796875,0.004123238956227,0.0052928924560546,0.496,1.36,0.0,0.0,9.856,10.176,127.576,12.008,11.968,0.0,0.0062147776285807,0.0084877014160156,0.0308036804199218,0.0115553538004557,194.824,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064819317145887,0.0085830688476562,0.005960464477539,0.008249282836914,0.0097274780273437,0.0085830688476562,0.0085830688476562,0.0072956085205078,0.0112056732177734,0.0112056732177734,0.0041844893474968,0.0052452087402343,0.496,1.424,0.0,0.0,6.448,6.224,130.816,3.744,4.232,0.0,0.005960464477539,0.0076770782470703,0.0211715698242187,0.0109672546386718,962.048,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063995323558845,0.0088214874267578,0.0057220458984375,0.0073432922363281,0.0088691711425781,0.0061988830566406,0.0071525573730468,0.0072002410888671,0.0098943710327148,0.0103712081909179,0.0047850054363871,0.0056743621826171,1.344,2.272,0.0,0.0,5.6,6.512,115.984,8.792,7.208,0.0,0.0055895911322699,0.0065326690673828,0.0278949737548828,0.0104904174804687,275.32,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060371833272499,0.0080823898315429,0.007486343383789,0.0072717666625976,0.0085353851318359,0.0078678131103515,0.0078678131103515,0.0112533569335937,0.0119209289550781,0.0119209289550781,0.0053246815999348,0.0054359436035156,0.496,1.424,0.0,0.0,6.096,5.728,116.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.488,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063594024960357,0.008559226989746,0.0056823094685872,0.0073909759521484,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0067949295043945,0.0119209289550781,0.0119209289550781,0.0040637122260199,0.0050067901611328,0.496,1.424,0.0,0.0,9.856,10.176,118.448,3.744,4.232,0.0,0.0065326690673828,0.0078678131103515,0.0232696533203125,0.0117778778076171,2299.848,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062925898613621,0.0083446502685546,0.0058650970458984,0.0079631805419921,0.0085353851318359,0.00762939453125,0.00762939453125,0.00762939453125,0.009775161743164,0.009775161743164,0.0041427775325938,0.0052452087402343,0.496,1.424,0.0,0.0,6.448,6.224,117.192,3.744,4.232,0.0,0.0066280364990234,0.0079154968261718,0.0222682952880859,0.0114917755126953,1162.648,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069058356593497,0.009775161743164,0.0074505805969238,0.0084877014160156,0.0101566314697265,0.0131130218505859,0.0131130218505859,0.0102043151855468,0.0088214874267578,0.0088214874267578,0.0039066016341054,0.0045299530029296,0.496,1.424,0.0,0.0,5.6,6.512,117.192,12.536,11.44,0.0,0.0063351222446986,0.0085115432739257,0.027775764465332,0.0105798244476318,7959.744,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006896346362669,0.0092983245849609,0.0069141387939453,0.0073909759521484,0.0078201293945312,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0095367431640625,0.0095367431640625,0.0038826211136941,0.0045299530029296,0.496,1.424,0.0,0.0,6.096,5.728,117.192,3.744,4.232,0.0,0.0064373016357421,0.0082015991210937,0.0186443328857421,0.0104427337646484,13720.288,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068334797721597,0.0092983245849609,0.0064373016357421,0.007947285970052,0.0098943710327148,0.0078678131103515,0.0078678131103515,0.0089406967163085,0.0100135803222656,0.0100135803222656,0.0040010521688742,0.0047683715820312,0.496,1.424,0.0,0.0,9.856,10.176,117.192,8.264,7.736,0.0,0.005960464477539,0.0081300735473632,0.0272512435913085,0.010991096496582,5954.712,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063157317662003,0.0087976455688476,0.0055789947509765,0.0069141387939453,0.0077724456787109,0.0090599060058593,0.0090599060058593,0.0070095062255859,0.0116825103759765,0.0116825103759765,0.0040427498195482,0.0047683715820312,0.496,1.424,0.0,0.0,6.448,6.224,116.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.824,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062602581364093,0.0081062316894531,0.0058412551879882,0.0069618225097656,0.0082015991210937,0.0085830688476562,0.0085830688476562,0.0070810317993164,0.0123977661132812,0.0123977661132812,0.0053644180297851,0.0058412551879882,0.496,1.424,0.0,0.0,5.6,6.512,116.368,3.744,4.232,0.0,0.0063419342041015,0.0076770782470703,0.0216007232666015,0.0110149383544921,4.016,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062744216163559,0.0088214874267578,0.0052452087402343,0.006258487701416,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.006103515625,0.0104904174804687,0.0104904174804687,0.0049486392881812,0.0061988830566406,0.496,1.424,0.0,0.0,6.096,5.728,115.52,3.744,4.232,0.0,0.0064849853515625,0.0082015991210937,0.0203132629394531,0.01068115234375,178.456,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064396739599123,0.0085830688476562,0.0059207280476888,0.008861223856608,0.0096559524536132,0.0078678131103515,0.0078678131103515,0.0075101852416992,0.009775161743164,0.009775161743164,0.0039529623152154,0.0047683715820312,0.496,1.424,0.0,0.0,9.856,10.176,114.36,12.008,11.968,0.0,0.0063419342041015,0.0080108642578125,0.028085708618164,0.0109354654947916,2828.328,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0078678131103515,0.0066757202148437,0.0082969665527343,0.0100135803222656,0.0081062316894531,0.0081062316894531,0.0096321105957031,0.013589859008789,0.013589859008789,0.0043937138148716,0.0059127807617187,0.496,1.424,0.0,0.0,6.448,6.224,114.664,3.744,4.232,0.0,0.0056266784667968,0.0072002410888671,0.0217437744140625,0.0110626220703125,548.696,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067409591295232,0.0085830688476562,0.0066161155700683,0.0072002410888671,0.0085353851318359,0.0088214874267578,0.0088214874267578,0.0091075897216796,0.0095367431640625,0.0095367431640625,0.0039766850083638,0.0047683715820312,0.496,1.424,0.0,0.0,5.6,6.512,117.192,8.264,7.736,0.0,0.006413459777832,0.0084161758422851,0.0267505645751953,0.0107049942016601,4596.016,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061571598052978,0.0081300735473632,0.0072956085205078,0.006258487701416,0.0066041946411132,0.0071525573730468,0.0071525573730468,0.0111103057861328,0.0088214874267578,0.0088214874267578,0.0042716662089029,0.0052452087402343,0.496,1.424,0.0,0.0,6.096,5.728,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.104,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063550883326037,0.0088214874267578,0.0061591466267903,0.0067551930745442,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0046491622924804,0.0066518783569335,0.496,1.392,0.0,0.0,9.856,10.176,123.64,4.272,3.704,0.0,0.006258487701416,0.0073671340942382,0.0185966491699218,0.0107685724894205,244.352,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064859342812305,0.0085830688476562,0.0061988830566406,0.007486343383789,0.0096321105957031,0.0088214874267578,0.0088214874267578,0.0071525573730468,0.013589859008789,0.013589859008789,0.0049322843551635,0.0064373016357421,0.496,1.424,0.0,0.0,6.448,6.224,113.256,0.0,0.0,0.0,0.0,0.0,4359.036684036255,4359.036684036255,74.64,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060043524746871,0.0081062316894531,0.0060200691223144,0.0071048736572265,0.0085353851318359,0.0100135803222656,0.0100135803222656,0.0070095062255859,0.0123977661132812,0.0123977661132812,0.0061988830566406,0.0061988830566406,0.496,1.392,1.0,0.0,5.6,6.512,113.256,0.0,0.0,0.0,0.0,0.0,4359.036660194397,4359.036564826965,1.192,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061941146850585,0.0086069107055664,0.009775161743164,0.0064373016357421,0.0070095062255859,0.0107288360595703,0.0107288360595703,0.014352798461914,0.0109672546386718,0.0109672546386718,0.0,0.0,0.496,1.36,2.0,0.0,6.096,5.728,112.0,0.0,0.0,0.0,0.0,0.0,4359.089350700378,4359.066367149353,0.0,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063073635101318,0.0088214874267578,0.0069538752237955,0.0080664952596028,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.0,0.496,1.36,2.0,0.0,9.856,10.176,112.0,0.0,0.0,0.0,0.0,0.0,4359.028744697571,4359.026551246643,0.0,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062990188598632,0.0086069107055664,0.0071525573730468,0.0066280364990234,0.0077724456787109,0.0085830688476562,0.0085830688476562,0.0104427337646484,0.0112056732177734,0.0112056732177734,0.0,0.0,0.496,1.36,2.0,0.0,6.448,6.224,112.0,0.0,0.0,0.0,0.0,0.0,4359.02795791626,4359.025478363037,0.0,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062692165374755,0.0088453292846679,0.0074505805969238,0.0071525573730468,0.008249282836914,0.0083446502685546,0.0083446502685546,0.0109195709228515,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,1.36,1.0,0.0,5.6,6.512,112.0,1.184,1.184,0.0,1891.0750945409136,4001.648879051209,4359.020233154297,4359.015607833862,0.0,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060643299971476,0.0081062316894531,0.0071048736572265,0.0066757202148437,0.0083684921264648,0.0083446502685546,0.0083446502685546,0.0097274780273437,0.0252723693847656,0.0252723693847656,0.0050067901611328,0.0053882598876953,0.496,1.36,0.0,4.0,6.096,5.728,115.712,1.184,2.368,0.0,852.6005347569784,3071.9944953918457,4359.014439582825,4359.01415348053,3.36,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062925898613621,0.0085830688476562,0.0066359837849934,0.006715456644694,0.0082254409790039,0.0071525573730468,0.0071525573730468,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0042915344238281,0.0042915344238281,0.496,1.424,0.0,2.0,9.856,10.176,113.256,1.184,1.184,0.0,-174.89937941233316,1944.719505310059,4359.011888504028,4359.011888504028,1.192,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062071861912362,0.0081062316894531,0.0066280364990234,0.00762939453125,0.009775161743164,0.0069141387939453,0.0069141387939453,0.0082015991210937,0.00762939453125,0.00762939453125,0.0047683715820312,0.0047683715820312,0.496,1.36,0.0,2.0,6.448,6.224,113.256,1.184,1.184,0.0,-1198.8999048868816,920.7209587097173,4359.012818336487,4359.012722969055,1.192,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063424086689355,0.0085830688476562,0.0073909759521484,0.0071048736572265,0.0084877014160156,0.0081062316894531,0.0081062316894531,0.0101327896118164,0.0109672546386718,0.0109672546386718,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,2.0,5.6,6.512,114.728,5.376,7.408,0.0,-1481.60277472602,0.0100612640380859,4359.016537666321,4359.013398488362,2.44,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060606002807617,0.0083684921264648,0.008392333984375,0.0078082084655761,0.0107288360595703,0.0073909759521484,0.0073909759521484,0.0111579895019531,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,1.424,0.0,0.0,6.096,5.728,112.0,0.528,0.0,0.0,0.0,0.0,4359.036993980408,4359.036326408386,0.0,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059348780934403,0.0078678131103515,0.0069936116536458,0.0079075495402018,0.0100135803222656,0.0066757202148437,0.0066757202148437,0.0082254409790039,0.0088214874267578,0.0088214874267578,0.0055789947509765,0.0065803527832031,0.496,1.36,1.0,0.0,9.856,10.176,123.864,1.056,0.0,0.0,0.0,0.0,4359.042954444885,4359.033703804016,10.424,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006392227476509,0.0085830688476562,0.0062942504882812,0.0079154968261718,0.009012222290039,0.00762939453125,0.00762939453125,0.0072479248046875,0.0083446502685546,0.0083446502685546,0.0039728064286081,0.0046730041503906,0.496,1.424,3.0,0.0,6.448,6.224,114.296,1.056,0.0,0.0,0.0,0.0,4359.036636352539,4359.034140904744,1026.888,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062558188367245,0.0085830688476562,0.0072121620178222,0.0067710876464843,0.0077724456787109,0.0100135803222656,0.0100135803222656,0.0093460083007812,0.0128746032714843,0.0128746032714843,0.0050663948059082,0.0057697296142578,0.496,1.424,3.0,0.0,5.6,6.512,113.256,2.112,0.528,0.0,0.0147819519042968,0.0147819519042968,4359.03468132019,4359.029054641724,21.648,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061025760443927,0.0083446502685546,0.0073432922363281,0.0070929527282714,0.0098466873168945,0.0081062316894531,0.0081062316894531,0.0092029571533203,0.0102519989013671,0.0102519989013671,0.0051259994506835,0.0067949295043945,0.496,1.36,3.0,0.0,6.096,5.728,121.288,2.176,1.12,0.0,1612.56742477417,3487.8000736236577,4359.029769897461,4359.026908874512,33.616,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061776378367206,0.0088214874267578,0.0064373016357421,0.007788340250651,0.0094175338745117,0.013589859008789,0.013589859008789,0.0073909759521484,0.0088214874267578,0.0088214874267578,0.0052452087402343,0.0060558319091796,0.496,1.424,2.0,2.0,9.856,10.176,115.712,1.776,2.368,0.0,1377.849777539571,3101.796078681946,4359.029006958008,4359.017508370535,7.576,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063169120561958,0.0083446502685546,0.0052452087402343,0.0066280364990234,0.0094413757324218,0.0067949295043945,0.0068902969360351,0.006866455078125,0.0113248825073242,0.012373924255371,0.0043999065052379,0.0058412551879882,1.344,2.272,0.0,5.0,6.448,6.224,122.384,1.776,2.96,0.0,646.0274775822958,3072.0037698745728,4359.026670455933,4359.020233154297,167.616,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069473513323276,0.0095367431640625,0.0061392784118652,0.0061988830566406,0.0079631805419921,0.0071525573730468,0.0071525573730468,0.007033348083496,0.0109672546386718,0.0109672546386718,0.00396021481218,0.0047683715820312,0.496,1.424,0.0,3.0,5.6,6.512,117.192,1.776,1.776,0.0,-516.9035461213854,1331.896352767945,4359.011888504028,4359.011332194011,5913.968,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061571598052978,0.0083446502685546,0.0077247619628906,0.0077486038208007,0.009012222290039,0.0081062316894531,0.0081062316894531,0.0121116638183593,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.496,1.424,0.0,3.0,6.096,5.728,112.0,1.776,1.776,0.0,-1540.5677027172512,307.5074195861824,4359.016513824463,4359.014828999837,4.92,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063275346661558,0.0085830688476562,0.0063578287760416,0.0082254409790039,0.0106096267700195,0.0088214874267578,0.0088214874267578,0.0077486038208007,0.0166893005371093,0.0166893005371093,0.003940994675095,0.0047683715820312,0.496,1.392,0.0,2.0,9.856,10.176,122.384,5.376,7.408,0.0,-1483.4118286768596,0.0105142593383789,4359.017491340637,4359.013160069783,2105.16,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063936309059067,0.0085830688476562,0.0054836273193359,0.0075817108154296,0.0091075897216796,0.0081062316894531,0.0081062316894531,0.0068187713623046,0.0123977661132812,0.0123977661132812,0.0065565109252929,0.0068426132202148,0.496,1.424,0.0,0.0,6.448,6.224,116.544,2.96,2.656,0.0,0.0082651774088541,0.0103473663330078,4359.038734436035,4359.027624130249,4.192,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062297232708527,0.0083446502685546,0.005960464477539,0.0077247619628906,0.0094890594482421,0.013589859008789,0.013589859008789,0.0074386596679687,0.0100135803222656,0.0100135803222656,0.0049571196238199,0.0066995620727539,0.496,1.424,2.0,0.0,5.6,6.512,113.256,1.584,0.0,0.0,0.0,0.0,4359.02316570282,4359.0205907821655,182.128,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063317332101698,0.0088214874267578,0.0086784362792968,0.0064373016357421,0.0070095062255859,0.0112056732177734,0.0112056732177734,0.0123500823974609,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0047683715820312,0.496,1.392,2.0,0.0,6.096,5.728,113.256,1.584,0.0,0.0,0.0,0.0,4359.0256452560425,4359.024405479431,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063097476959228,0.0085830688476562,0.0063578287760416,0.0064373016357421,0.0077486038208007,0.0069141387939453,0.0069141387939453,0.0084638595581054,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.36,2.0,0.0,9.856,10.176,112.0,2.64,0.528,0.0,0.0138282775878906,0.0138282775878906,4359.032082557678,4359.028935432434,0.0,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062449143664671,0.0088214874267578,0.0075817108154296,0.006103515625,0.0079154968261718,0.00762939453125,0.00762939453125,0.0130653381347656,0.0071525573730468,0.0071525573730468,0.0063180923461914,0.006413459777832,0.496,1.36,2.0,0.0,6.448,6.224,119.776,3.232,1.648,0.0,1414.3062829971311,3390.3929233551025,4359.026646614075,4359.022259712219,7.344,1
