time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067172358878216,0.0085830688476562,0.006103515625,0.0090003013610839,0.0084400177001953,0.013136863708496,0.0050067901611328,0.0050067901611328,0.0061307634626116,0.0089168548583984,0.0088214874267578,0.0088214874267578,0.0107437372207641,0.0283718109130859,0.496,1.36,6.096,5.728,11.44,12.536,113.256,32.01150894165039,32.01150894165039,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067433314536934,0.0083446502685546,0.0055631001790364,0.0064770380655924,0.0066757202148437,0.0071525573730468,0.0092983245849609,0.0092983245849609,0.0057697296142578,0.0071048736572265,0.0107288360595703,0.0107288360595703,0.0111579895019531,0.0216484069824218,0.496,1.36,9.856,10.176,4.232,3.744,113.256,32.018423080444336,32.018423080444336,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068080425262451,0.0088214874267578,0.0064373016357421,0.0069141387939453,0.0089168548583984,0.0098228454589843,0.0,0.0,0.0056743621826171,0.007939338684082,0.0126361846923828,0.0126361846923828,0.010538101196289,0.0257253646850585,0.496,1.36,6.448,6.224,7.736,8.264,112.0,32.010555267333984,32.010555267333984,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006723403930664,0.0083446502685546,0.0073909759521484,0.0069618225097656,0.0109434127807617,0.008392333984375,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.36,5.6,6.512,0.0,0.0,112.0,32.0127010345459,32.0127010345459,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066697597503662,0.0085830688476562,0.0072956085205078,0.0095367431640625,0.0092983245849609,0.0128030776977539,0.0,0.0,0.0058174133300781,0.0073909759521484,0.0131130218505859,0.0131130218505859,0.0107288360595703,0.0209808349609375,0.496,1.36,6.096,5.728,4.232,3.744,112.0,32.010555267333984,32.010555267333984,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066232681274414,0.0083446502685546,0.0075499216715494,0.008702278137207,0.0098943710327148,0.0110864639282226,0.0,0.0,0.0065326690673828,0.0092983245849609,0.0112056732177734,0.0112056732177734,0.0115394592285156,0.0231266021728515,0.496,1.36,9.856,10.176,4.232,3.744,112.0,32.01889991760254,32.01889991760254,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067148635636514,0.0083446502685546,0.0066280364990234,0.0075817108154296,0.0101566314697265,0.0094413757324218,0.0061988830566406,0.0061988830566406,0.005801518758138,0.0081539154052734,0.0119209289550781,0.0119209289550781,0.0113487243652343,0.0299453735351562,0.496,1.36,6.448,6.224,11.968,12.008,113.256,32.01651573181152,32.01651573181152,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067196082119917,0.0085830688476562,0.007033348083496,0.0064849853515625,0.0092506408691406,0.00762939453125,0.0042915344238281,0.0042915344238281,0.0058650970458984,0.0074386596679687,0.0083446502685546,0.0083446502685546,0.0107288360595703,0.0206947326660156,0.496,1.36,5.6,6.512,4.232,3.744,113.256,32.012224197387695,32.012224197387695,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071813518874311,0.0095367431640625,0.0056743621826171,0.0081062316894531,0.0068187713623046,0.0090360641479492,0.0038962997269252,0.0045299530029296,0.0056743621826171,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0111103057861328,0.0299453735351562,0.496,1.424,6.096,5.728,7.736,8.264,144.408,32.02223777770996,32.02223777770996,9082.584,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068187713623046,0.0086069107055664,0.0072320302327473,0.0065167744954427,0.0095367431640625,0.0089406967163085,0.0,0.0,0.0,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.496,1.36,9.856,10.176,0.0,0.0,112.0,32.01484680175781,32.01484680175781,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067418164545946,0.0090360641479492,0.0064373016357421,0.0084400177001953,0.0082969665527343,0.0103473663330078,0.0039684599724368,0.0046014785766601,0.0060081481933593,0.00762939453125,0.013589859008789,0.013589859008789,0.0103473663330078,0.019693374633789,0.496,1.36,6.448,6.224,4.232,3.744,120.224,32.01007843017578,32.01007843017578,1492.96,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066375732421875,0.0083446502685546,0.005960464477539,0.0073909759521484,0.0071048736572265,0.0096321105957031,0.0,0.0,0.0057220458984375,0.0072956085205078,0.0398159027099609,0.0398159027099609,0.01068115234375,0.0205516815185546,0.496,1.424,5.6,6.512,4.232,3.744,112.0,32.015323638916016,32.015323638916016,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066864490509033,0.0083446502685546,0.0080585479736328,0.0078678131103515,0.012063980102539,0.0092983245849609,0.0,0.0,0.0057697296142578,0.0079154968261718,0.0104904174804687,0.0104904174804687,0.0113646189371744,0.0292778015136718,0.496,1.36,6.096,5.728,11.968,12.008,112.0,32.01866149902344,32.01866149902344,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067848471266713,0.0083446502685546,0.0063180923461914,0.0074307123819986,0.0073909759521484,0.0094175338745117,0.0085830688476562,0.0085830688476562,0.0057697296142578,0.007486343383789,0.0071525573730468,0.0071525573730468,0.01068115234375,0.0207901000976562,0.496,1.36,9.856,10.176,4.232,3.744,113.256,32.02033042907715,32.02033042907715,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067836609645862,0.0085830688476562,0.006723403930664,0.0072956085205078,0.0094413757324218,0.0091552734375,0.0061988830566406,0.0061988830566406,0.0056028366088867,0.0075101852416992,0.0100135803222656,0.0100135803222656,0.0108718872070312,0.0272750854492187,0.496,1.36,6.448,6.224,7.736,8.264,113.256,32.00888633728027,32.00888633728027,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006694698808205,0.0085830688476562,0.0066161155700683,0.0069618225097656,0.0083684921264648,0.0092983245849609,0.0040531158447265,0.0040531158447265,0.0060399373372395,0.008249282836914,0.0119209289550781,0.0119209289550781,0.0098387400309244,0.0203609466552734,0.496,1.36,5.6,6.512,11.312,10.776,113.256,32.01627731323242,32.01627731323242,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066351890563964,0.0081062316894531,0.0075340270996093,0.0071525573730468,0.012063980102539,0.0078201293945312,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,112.0,32.00984001159668,32.00984001159668,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065767765045166,0.0081062316894531,0.0070730845133463,0.007788340250651,0.0103712081909179,0.0107288360595703,0.0056028366088867,0.0068426132202148,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,1.36,9.856,10.176,0.0,0.0,116.632,32.01937675476074,32.01937675476074,15.408,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065767765045166,0.0081062316894531,0.0057220458984375,0.0072479248046875,0.0072479248046875,0.0087261199951171,0.0056028366088867,0.0068426132202148,0.0072002410888671,0.0086307525634765,0.0092983245849609,0.0092983245849609,0.0111579895019531,0.0217914581298828,0.496,1.424,6.448,6.224,4.232,3.744,116.632,32.0131778717041,32.0131778717041,15.408,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065767765045166,0.0081062316894531,0.0061988830566406,0.0069618225097656,0.0067710876464843,0.0084877014160156,0.0056028366088867,0.0068426132202148,0.0056743621826171,0.0072479248046875,0.0069141387939453,0.0069141387939453,0.0115394592285156,0.022745132446289,0.496,1.36,5.6,6.512,4.232,3.744,116.632,32.00984001159668,32.00984001159668,15.408,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066543692973122,0.0083446502685546,0.0051021575927734,0.0063776969909667,0.005960464477539,0.0074386596679687,0.0054836273193359,0.0054836273193359,0.006103515625,0.0079154968261718,0.0104904174804687,0.0104904174804687,0.011301040649414,0.0263214111328125,0.496,1.36,6.096,5.728,7.736,8.264,113.256,32.01723098754883,32.01723098754883,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067493494819192,0.0083446502685546,0.0070730845133463,0.0075499216715494,0.009775161743164,0.0088214874267578,0.0047683715820312,0.0071287155151367,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.496,1.36,9.856,10.176,0.0,0.0,128.832,32.00984001159668,32.00984001159668,196.016,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066419927085318,0.0081062316894531,0.0068187713623046,0.0072479248046875,0.0100135803222656,0.0093936920166015,0.00457763671875,0.0061511993408203,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,1.424,6.448,6.224,0.0,0.0,132.632,32.02033042907715,32.02033042907715,129.944,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007097993917133,0.0092983245849609,0.0067949295043945,0.0077247619628906,0.0095367431640625,0.0111103057861328,0.0042550025447722,0.0054836273193359,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,1.424,5.6,6.512,0.0,0.0,114.728,32.011985778808594,32.011985778808594,1102.32,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068358520963298,0.0085830688476562,0.0060558319091796,0.0066757202148437,0.0071525573730468,0.0076770782470703,0.0056028366088867,0.0066518783569335,0.0064373016357421,0.0089168548583984,0.0144243240356445,0.0154733657836914,0.0109672546386718,0.0210285186767578,1.344,2.272,6.096,5.728,4.232,3.744,114.84,32.01425075531006,32.015299797058105,10.4,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069520959806679,0.0088214874267578,0.0058412551879882,0.0068346659342447,0.0065565109252929,0.0085830688476562,0.004230226789202,0.0052690505981445,0.0055313110351562,0.0070095062255859,0.0145435333251953,0.0145435333251953,0.0107765197753906,0.0206470489501953,0.496,1.424,9.856,10.176,4.232,3.744,114.712,32.01436996459961,32.01436996459961,633.6,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070130825042724,0.0088214874267578,0.0061511993408203,0.0069141387939453,0.0081539154052734,0.007486343383789,0.0039207997746492,0.0045299530029296,0.0057935714721679,0.0077247619628906,0.0133514404296875,0.0133514404296875,0.010991096496582,0.0270605087280273,0.496,1.424,6.448,6.224,7.736,8.264,112.0,32.01150894165039,32.01150894165039,2029.032,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071926872328956,0.0092983245849609,0.0056624412536621,0.0076770782470703,0.0072240829467773,0.0084877014160156,0.0038988626182977,0.0045299530029296,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.496,1.424,5.6,6.512,0.0,0.0,122.384,32.018184661865234,32.018184661865234,8758.416,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073130768124419,0.0095129013061523,0.0063419342041015,0.0076889991760253,0.0081539154052734,0.0087261199951171,0.0038900258350957,0.0045299530029296,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.496,1.424,6.096,5.728,0.0,0.0,118.448,32.013893127441406,32.013893127441406,7411.744,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007505464081717,0.0095367431640625,0.0070730845133463,0.0066359837849934,0.0098943710327148,0.0073909759521484,0.0039060260379853,0.0047683715820312,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.496,1.424,9.856,10.176,0.0,0.0,115.84,32.0131778717041,32.0131778717041,11286.584,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071254107031491,0.0090599060058593,0.0054836273193359,0.0067710876464843,0.0077247619628906,0.0085353851318359,0.0040441431025023,0.0050067901611328,0.0063419342041015,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0105857849121093,0.0200271606445312,0.496,1.424,6.448,6.224,4.232,3.744,116.656,32.01460838317871,32.01460838317871,1768.864,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068263627996492,0.0083446502685546,0.0059008598327636,0.0069618225097656,0.0073194503784179,0.0085353851318359,0.0040211328646031,0.0050067901611328,0.006103515625,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.0108242034912109,0.0203132629394531,0.496,1.424,5.6,6.512,4.232,3.744,115.112,32.02700614929199,32.02700614929199,871.84,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068263627996492,0.0085830688476562,0.0075817108154296,0.0079870223999023,0.0111103057861328,0.0090599060058593,0.0046701992259306,0.0061988830566406,0.0063419342041015,0.0088453292846679,0.0092983245849609,0.0092983245849609,0.0114917755126953,0.0302314758300781,0.496,1.424,6.096,5.728,7.736,8.264,114.264,32.02080726623535,32.02080726623535,102.296,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071656051559827,0.0092983245849609,0.0063578287760416,0.0077088673909505,0.0079870223999023,0.0109672546386718,0.0040337390697465,0.0050067901611328,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.496,1.424,9.856,10.176,0.0,0.0,114.36,32.02366828918457,32.02366828918457,2865.24,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068714369588823,0.0088214874267578,0.0065326690673828,0.0056743621826171,0.0099658966064453,0.0068187713623046,0.0045572008405412,0.0060081481933593,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.496,1.424,6.448,6.224,0.0,0.0,114.664,32.021284103393555,32.021284103393555,256.504,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068551242941676,0.0085830688476562,0.005960464477539,0.0086784362792968,0.0073671340942382,0.0090599060058593,0.0039210686316856,0.0047683715820312,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.496,1.424,5.6,6.512,0.0,0.0,118.448,32.013654708862305,32.013654708862305,4316.272,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068785539313928,0.0083446502685546,0.0051021575927734,0.00762939453125,0.005960464477539,0.0094175338745117,0.0041557263724411,0.0050067901611328,0.0060558319091796,0.0085830688476562,0.013589859008789,0.013589859008789,0.0107765197753906,0.0207901000976562,0.496,1.424,6.096,5.728,4.232,3.744,113.256,32.01150894165039,32.01150894165039,707.48,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066282737314404,0.0078678131103515,0.0060796737670898,0.006715456644694,0.0072717666625976,0.0084638595581054,0.0045299530029296,0.0045299530029296,0.0064373016357421,0.0090599060058593,0.0150203704833984,0.0150203704833984,0.01068115234375,0.020599365234375,0.496,1.392,9.856,10.176,4.232,3.744,113.256,32.01174736022949,32.01174736022949,1.192,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006885811834052,0.0085830688476562,0.0050544738769531,0.0058650970458984,0.0060558319091796,0.0076770782470703,0.0042972110566638,0.0052452087402343,0.0062227249145507,0.0084877014160156,0.0102519989013671,0.0102519989013671,0.0113964080810546,0.0263690948486328,0.496,1.424,6.448,6.224,7.736,8.264,122.384,32.0127010345459,32.0127010345459,316.608,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066602230072021,0.0083684921264648,0.00840425491333,0.0077724456787109,0.013899803161621,0.0090599060058593,0.0,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.496,1.392,5.6,6.512,0.0,0.0,112.0,32.01770782470703,32.01770782470703,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065231323242187,0.0083446502685546,0.0069141387939453,0.006258487701416,0.0093460083007812,0.0068426132202148,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,112.0,32.010793685913086,32.010793685913086,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067782402038574,0.0088214874267578,0.0073909759521484,0.0069538752237955,0.008702278137207,0.0081062316894531,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.496,1.36,9.856,10.176,0.0,0.0,112.0,32.011985778808594,32.011985778808594,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067196082119917,0.0083446502685546,0.0066757202148437,0.0070571899414062,0.0091552734375,0.0082969665527343,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0086307525634765,0.0102519989013671,0.0102519989013671,0.0111103057861328,0.0214099884033203,0.496,1.36,6.448,6.224,4.232,3.744,113.256,32.01174736022949,32.01174736022949,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067872194508414,0.0085830688476562,0.0053644180297851,0.0070095062255859,0.0060558319091796,0.0081539154052734,0.0050067901611328,0.0050067901611328,0.0057697296142578,0.007486343383789,0.0143051147460937,0.0143051147460937,0.0113487243652343,0.0224590301513671,0.496,1.36,5.6,6.512,4.232,3.744,113.256,32.01651573181152,32.01651573181152,1.192,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067252923946569,0.008559226989746,0.0058174133300781,0.007331371307373,0.0068187713623046,0.0089168548583984,0.0064373016357421,0.0070095062255859,0.0062465667724609,0.0086307525634765,0.009775161743164,0.009775161743164,0.0110149383544921,0.0269889831542968,0.496,1.36,6.096,5.728,7.736,8.264,115.712,32.01103210449219,32.01103210449219,3.36,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067019462585449,0.0083446502685546,0.0060796737670898,0.0066359837849934,0.007033348083496,0.0078678131103515,0.0,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.496,1.424,9.856,10.176,0.0,0.0,112.0,32.01436996459961,32.01436996459961,0.0,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006868839263916,0.0088214874267578,0.0049114227294921,0.0080585479736328,0.005960464477539,0.0102996826171875,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.496,1.36,6.448,6.256,0.0,0.0,112.0,32.021522521972656,32.021522521972656,0.0,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067255390224172,0.0081062316894531,0.0056028366088867,0.0064849853515625,0.0069379806518554,0.0079154968261718,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.496,1.36,5.6,6.608,0.0,0.0,114.728,32.01580047607422,32.01580047607422,2.44,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067639350891113,0.0083684921264648,0.0066757202148437,0.007331371307373,0.0093936920166015,0.0086545944213867,0.0,0.0,0.005960464477539,0.0075817108154296,0.0064373016357421,0.0064373016357421,0.0115394592285156,0.0218868255615234,0.496,1.424,6.096,5.792,4.232,3.744,112.0,32.02033042907715,32.02033042907715,0.0,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067124912394813,0.0083446502685546,0.0066757202148437,0.0063180923461914,0.0079870223999023,0.0075101852416992,0.00762939453125,0.00762939453125,0.0058174133300781,0.0073909759521484,0.0061988830566406,0.0061988830566406,0.0109672546386718,0.0213146209716796,0.496,1.36,9.856,10.272,4.232,3.744,113.256,32.021284103393555,32.021284103393555,1.192,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068657640097797,0.0088214874267578,0.0062942504882812,0.0073432922363281,0.008249282836914,0.0094890594482421,0.0040292739868164,0.0050067901611328,0.0056743621826171,0.0081300735473632,0.0119209289550781,0.0119209289550781,0.0109434127807617,0.0264406204223632,0.496,1.424,6.448,6.288,7.736,8.264,127.416,32.01436996459961,32.01436996459961,1036.064,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0060796737670898,0.0072956085205078,0.0075101852416992,0.0086307525634765,0.0065565109252929,0.007033348083496,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.496,1.392,5.6,6.608,0.0,0.0,113.256,32.01174736022949,32.01174736022949,3.632,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067748645744701,0.0083446502685546,0.0067710876464843,0.0078082084655761,0.0094413757324218,0.0101089477539062,0.0053644180297851,0.0064849853515625,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.496,1.424,6.096,5.792,0.0,0.0,120.032,32.01103210449219,32.01103210449219,52.88,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068085703683729,0.0085830688476562,0.0058809916178385,0.0064373016357421,0.0067949295043945,0.008702278137207,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.496,1.36,9.856,10.272,0.0,0.0,114.456,32.01770782470703,32.01770782470703,2.168,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067734718322753,0.0085830688476562,0.0058174133300781,0.00762939453125,0.0086307525634765,0.0091075897216796,0.005960464477539,0.005960464477539,0.0058650970458984,0.0075340270996093,0.0066757202148437,0.0066757202148437,0.0114917755126953,0.0222206115722656,0.496,1.424,6.448,6.288,4.232,3.744,112.0,32.01174736022949,32.01174736022949,4.216,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071501967930557,0.0087976455688476,0.0057220458984375,0.006103515625,0.0069618225097656,0.0066757202148437,0.0041176658530422,0.0050067901611328,0.0061988830566406,0.008249282836914,0.0107288360595703,0.0107288360595703,0.0110626220703125,0.0201702117919921,0.496,1.424,5.6,6.608,4.232,3.744,122.384,32.02033042907715,32.02033042907715,2259.432,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007112427513198,0.0090599060058593,0.0070571899414062,0.0083446502685546,0.0100135803222656,0.0104427337646484,0.0039390064178303,0.0047683715820312,0.006103515625,0.0079154968261718,0.0109672546386718,0.0124931335449218,0.0106334686279296,0.027322769165039,1.344,2.272,6.096,5.792,7.736,8.264,118.448,32.01496601104736,32.01735019683838,3823.344,1
