time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,a1_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060506127960053,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,113.256,21.010637283325195,21.010637283325195,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0083446502685546,0.009775161743164,0.009775161743164,0.0063419342041015,0.0131130218505859,0.0083446502685546,0.0131130218505859,0.0,0.0,0.0117778778076171,0.0,0.0,0.0223159790039062,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058352947235107,0.0078916549682617,0.00762939453125,0.00762939453125,0.0065326690673828,0.0102519989013671,0.0085353851318359,0.0102519989013671,0.0,0.0,0.0110626220703125,0.0,0.0,0.020456314086914,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061233444969252,0.0083208084106445,0.00762939453125,0.00762939453125,0.0064032418387276,0.0102519989013671,0.0089883804321289,0.0102519989013671,0.0,0.0,0.011146068572998,0.0,0.0,0.0262260437011718,0.496,1.36,0.0,0.0,11.44,12.536,118.16,21.01004123687744,21.01013660430908,5.584,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059020519256591,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0072002410888671,0.0081062316894531,0.0087738037109375,0.0081062316894531,0.0,0.0,0.0119686126708984,0.0,0.0,0.0229835510253906,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060942114853277,0.008249282836914,0.0102519989013671,0.0102519989013671,0.0058174133300781,0.0090599060058593,0.0071287155151367,0.0090599060058593,0.0,0.0,0.0109672546386718,0.0,0.0,0.0247955322265625,0.496,1.36,0.0,0.0,7.736,8.264,129.704,21.00839614868164,21.01004123687744,42.472,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061835392866984,0.0083208084106445,0.0078678131103515,0.0078678131103515,0.0,0.0095367431640625,0.0,0.0095367431640625,0.00762939453125,0.0081062316894531,0.0,0.0082015991210937,0.0107765197753906,0.0,0.496,1.424,1.696,1.696,0.0,0.0,118.448,21.007299423217773,21.007871627807617,12.696,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061372026282163,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.005960464477539,0.0088214874267578,0.0073909759521484,0.0088214874267578,0.0,0.0,0.0115394592285156,0.0,0.0,0.0221729278564453,0.496,1.424,0.0,0.0,4.232,3.744,113.256,21.006107330322266,21.006107330322266,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059366226196289,0.0076532363891601,0.009775161743164,0.009775161743164,0.0066280364990234,0.0100135803222656,0.0094890594482421,0.0100135803222656,0.0,0.0,0.0113487243652343,0.0,0.0,0.0211238861083984,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059437751770019,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0066598256429036,0.00762939453125,0.0100135803222656,0.00762939453125,0.0,0.0,0.0106652577718098,0.0,0.0,0.0252723693847656,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060856342315673,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.006723403930664,0.0104904174804687,0.0092983245849609,0.0104904174804687,0.0,0.0,0.0117778778076171,0.0,0.0,0.0223636627197265,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060570240020751,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0063657760620117,0.0064373016357421,0.0091791152954101,0.0064373016357421,0.0,0.0,0.0108003616333007,0.0,0.0,0.0260829925537109,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059650715998405,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0116825103759765,0.0,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,140.472,21.008150918143137,21.012353897094727,31.352,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060387511751545,0.0081062316894531,0.0143051147460937,0.0143051147460937,0.0057697296142578,0.0121593475341796,0.0072956085205078,0.0121593475341796,0.0,0.0,0.0106334686279296,0.0,0.0,0.0202655792236328,0.496,1.424,0.0,0.0,4.232,3.744,113.256,21.010637283325195,21.010637283325195,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0059127807617187,0.0078678131103515,0.0075340270996093,0.0078678131103515,0.0,0.0,0.0107765197753906,0.0,0.0,0.0209808349609375,0.496,1.36,0.0,0.0,4.232,3.744,113.256,21.00682258605957,21.00682258605957,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059545040130615,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0067869822184244,0.0100135803222656,0.0095844268798828,0.0100135803222656,0.0,0.0,0.0104904174804687,0.0,0.0,0.0258445739746093,0.496,1.36,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061416625976562,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0058650970458984,0.0102519989013671,0.0073909759521484,0.0102519989013671,0.0,0.0,0.011444091796875,0.0,0.0,0.0217437744140625,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060117244720458,0.0081062316894531,0.00762939453125,0.00762939453125,0.0058650970458984,0.0100135803222656,0.0083684921264648,0.0100135803222656,0.0,0.0,0.0108957290649414,0.0,0.0,0.0248432159423828,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062154893258317,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0128746032714843,0.0,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,21.014809608459476,21.01681232452393,18.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062818112580672,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0060796737670898,0.0104904174804687,0.0066041946411132,0.0104904174804687,0.0,0.0,0.0107288360595703,0.0,0.0,0.019073486328125,0.496,1.424,0.0,0.0,3.704,4.272,144.408,21.192777608287734,21.442174911499023,9921.336,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073874350821617,0.0100135803222656,0.0104904174804687,0.0104904174804687,0.0060558319091796,0.0152587890625,0.0076770782470703,0.0152587890625,0.0,0.0,0.0113964080810546,0.0,0.0,0.0211238861083984,0.496,1.424,0.0,0.0,4.232,3.744,118.448,21.191040304010063,21.44002914428711,33013.616,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066104813001642,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0060876210530598,0.0140666961669921,0.0085353851318359,0.0140666961669921,0.0,0.0,0.011603037516276,0.0,0.0,0.0295162200927734,0.496,1.424,0.0,0.0,11.968,12.008,113.256,21.00963592529297,21.012449264526367,19.768,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066104813001642,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0060081481933593,0.009775161743164,0.0077247619628906,0.009775161743164,0.0,0.0,0.0110626220703125,0.0,0.0,0.0208854675292968,0.496,1.424,0.0,0.0,4.232,3.744,113.256,21.00963592529297,21.012449264526367,19.768,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066104813001642,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0071525573730468,0.0081062316894531,0.0071525573730468,0.0,0.0,0.0105619430541992,0.0,0.0,0.0249862670898437,0.496,1.36,0.0,0.0,7.736,8.264,113.256,21.00963592529297,21.012449264526367,19.768,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.552,21.0115909576416,21.0115909576416,4.264,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0081300735473632,0.0073909759521484,0.0079631805419921,0.0067591667175292,0.0109672546386718,0.0084400177001953,0.0115394592285156,0.0,0.0,0.0108242034912109,0.0,0.0,0.0231027603149414,1.344,2.272,0.0,0.0,15.544,14.52,112.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976968945555,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.006103515625,0.0126361846923828,0.0075340270996093,0.0126361846923828,0.0,0.0,0.0109672546386718,0.0,0.0,0.0207424163818359,0.496,1.36,0.0,0.0,4.232,3.744,113.256,21.008729934692383,21.008729934692383,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0061670939127604,0.0159740447998046,0.0089645385742187,0.0159740447998046,0.0,0.0,0.0107606252034505,0.0,0.0,0.0260829925537109,0.496,1.36,0.0,0.0,11.968,12.008,113.256,21.00849151611328,21.00849151611328,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063693523406982,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0061511993408203,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0106334686279296,0.0,0.0,0.0195980072021484,0.496,1.36,0.0,0.0,4.232,3.744,112.696,21.012544631958008,21.012544631958008,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006035566329956,0.0081062316894531,0.0050067901611328,0.0050067901611328,0.0064373016357421,0.0061988830566406,0.0090837478637695,0.0061988830566406,0.0,0.0,0.0109195709228515,0.0,0.0,0.0260353088378906,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059378147125244,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059020519256591,0.0076532363891601,0.0102519989013671,0.0102519989013671,0.0070095062255859,0.0102519989013671,0.0096321105957031,0.0102519989013671,0.0,0.0,0.011444091796875,0.0,0.0,0.0211715698242187,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803108215332,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0062465667724609,0.0083446502685546,0.0080585479736328,0.0083446502685546,0.0,0.0,0.0124454498291015,0.0,0.0,0.0245571136474609,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784934770942,0.0080823898315429,0.00762939453125,0.00762939453125,0.0065485636393229,0.0095367431640625,0.0089645385742187,0.0095367431640625,0.0,0.0,0.0115871429443359,0.0,0.0,0.0280380249023437,0.496,1.36,0.0,0.0,11.968,12.008,118.448,21.037578582763672,21.08261585235596,26.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062468005161659,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0064373016357421,0.00762939453125,0.0064373016357421,0.0,0.0,0.0110149383544921,0.0,0.0,0.0205516815185546,0.496,1.424,0.0,0.0,4.232,3.744,120.816,21.009743213653564,21.013522148132324,7.888,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058294522880327,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.0081539154052734,0.0061988830566406,0.0,0.0,0.0112056732177734,0.0,0.0,0.0271320343017578,0.496,1.424,0.0,0.0,7.736,8.264,116.096,21.00646495819092,21.00694179534912,3.744,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062322616577148,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0100135803222656,0.0,0.0100135803222656,0.0054836273193359,0.0140666961669921,0.0,0.0054836273193359,0.0140666961669921,0.0,0.496,1.424,0.848,0.848,0.0,0.0,112.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060915946960449,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0069141387939453,0.0075340270996093,0.0069141387939453,0.00762939453125,0.0045299530029296,0.0109672546386718,0.00762939453125,0.0045299530029296,0.0202655792236328,0.496,1.36,0.848,0.848,4.232,3.744,112.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059497890187733,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.005960464477539,0.009775161743164,0.0076770782470703,0.009775161743164,0.0,0.0,0.0115394592285156,0.0,0.0,0.0219345092773437,0.496,1.36,0.0,0.0,4.232,3.744,117.192,21.021604537963867,21.021604537963867,5.56,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060093402862548,0.0081300735473632,0.0088214874267578,0.0088214874267578,0.0063101450602213,0.0069141387939453,0.0087738037109375,0.0069141387939453,0.0,0.0,0.01220703125,0.0,0.0,0.0287055969238281,0.496,1.424,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062852665997933,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0068187713623046,0.0078678131103515,0.0095844268798828,0.0078678131103515,0.0,0.0,0.0114917755126953,0.0,0.0,0.0218868255615234,0.496,1.36,0.0,0.0,4.232,3.744,135.384,21.00988796779088,21.0160493850708,59.472,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060655102871432,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0058650970458984,0.0102519989013671,0.0073909759521484,0.0102519989013671,0.0,0.0,0.0126361846923828,0.0,0.0,0.0247478485107421,0.496,1.424,0.0,0.0,4.232,3.744,116.544,21.00813388824463,21.008801460266117,4.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0060558319091796,0.0069141387939453,0.0080585479736328,0.0069141387939453,0.0,0.0,0.0119209289550781,0.0,0.0,0.0214099884033203,0.496,1.424,0.0,0.0,3.504,4.52,113.256,21.005868911743164,21.005868911743164,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061440467834472,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0061988830566406,0.00762939453125,0.0080585479736328,0.00762939453125,0.0,0.0,0.011301040649414,0.0,0.0,0.0214099884033203,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062831005646814,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0063419342041015,0.0095367431640625,0.008249282836914,0.0095367431640625,0.0077088673909505,0.0075101852416992,0.0107288360595703,0.009775161743164,0.009775161743164,0.0202178955078125,0.496,1.36,8.192,11.168,4.232,3.744,116.632,21.013259887695312,21.013259887695312,4.344,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063180923461914,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0059843063354492,0.0100135803222656,0.0081062316894531,0.0100135803222656,0.0069141387939453,0.0056425730387369,0.010228157043457,0.0069141387939453,0.006103515625,0.0241279602050781,0.496,1.424,2.56,13.424,7.736,8.264,112.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062152451159907,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0070095062255859,0.0109672546386718,0.0099658966064453,0.0109672546386718,0.0,0.0,0.0113964080810546,0.0,0.0,0.0208377838134765,0.496,1.36,0.0,0.0,4.232,3.744,128.144,21.007299423217773,21.010255813598636,26.808,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699067975034,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.005960464477539,0.0157356262207031,0.0074386596679687,0.0157356262207031,0.0077486038208007,0.0066161155700683,0.0113964080810546,0.010085105895996,0.0069141387939453,0.021219253540039,0.496,1.424,5.696,8.608,4.232,3.744,118.448,21.02484703063965,21.06146812438965,35.464,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063708765589775,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0062465667724609,0.0061988830566406,0.0085830688476562,0.0061988830566406,0.0099658966064453,0.0065803527832031,0.0113725662231445,0.01220703125,0.0088214874267578,0.0278234481811523,0.496,1.424,16.656,5.04,7.736,8.264,114.992,21.013061205546062,21.01147174835205,82.944,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068220761742922,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0063896179199218,0.0073909759521484,0.0089168548583984,0.0073909759521484,0.0,0.0,0.01068115234375,0.0,0.0,0.0201702117919921,0.496,1.84,0.0,0.0,4.232,3.744,116.096,21.007347106933597,21.009302139282227,10.152,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068220761742922,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0065803527832031,0.0061988830566406,0.0090599060058593,0.0061988830566406,0.0,0.0,0.012063980102539,0.0,0.0,0.0220298767089843,0.496,1.84,0.0,0.0,4.232,3.744,116.096,21.007347106933597,21.009302139282227,10.152,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068220761742922,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0057935714721679,0.0066757202148437,0.0079154968261718,0.0066757202148437,0.0,0.0,0.0108003616333007,0.0,0.0,0.0263929367065429,0.496,1.776,0.0,0.0,7.736,8.264,116.096,21.007347106933597,21.009302139282227,10.152,1
