time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062640120343464,0.0087261199951171,0.0064373016357421,0.0060796737670898,0.00762939453125,0.0091552734375,0.0066757202148437,0.0066757202148437,0.0039411313606031,0.0045299530029296,0.010848045349121,0.0081062316894531,0.0081062316894531,0.0151395797729492,0.496,1.36,6.448,7.04,134.024,1.648,1.12,868.0347442626953,868.0260976155599,716.576,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063246162376593,0.0090599060058593,0.0093936920166015,0.0090003013610839,0.0128746032714843,0.0152111053466796,0.0081062316894531,0.0081062316894531,0.0047683715820312,0.0047683715820312,0.0089917864118303,0.0107288360595703,0.0107288360595703,0.011444091796875,0.496,1.36,6.096,5.76,113.256,4.592,6.36,868.0267333984375,868.0179459708078,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059094595078805,0.0081062316894531,0.0060796737670898,0.008702278137207,0.0103950500488281,0.0066041946411132,0.0103235244750976,0.0077486038208007,0.0050067901611328,0.0050067901611328,0.0145435333251953,0.0098943710327148,0.0101804733276367,0.019693374633789,1.344,2.208,5.6,5.76,113.256,2.704,1.648,868.0395603179932,868.0299917856852,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071861912362,0.0085830688476562,0.0063180923461914,0.007033348083496,0.0091791152954101,0.00762939453125,0.0085830688476562,0.0085830688476562,0.0047683715820312,0.0047683715820312,0.0081658363342285,0.0140666961669921,0.0140666961669921,0.0114202499389648,0.496,1.36,9.856,10.24,113.256,3.464,2.976,868.017053604126,868.0141568183899,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0083446502685546,0.0060558319091796,0.0073115030924479,0.0091791152954101,0.0085353851318359,0.00762939453125,0.00762939453125,0.0,0.0,0.0088810920715332,0.0092983245849609,0.0092983245849609,0.0141143798828125,0.496,1.36,6.448,7.04,112.0,3.152,3.64,868.0122375488281,868.011474609375,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060596088371654,0.0080823898315429,0.0068187713623046,0.0070929527282714,0.0083446502685546,0.0092029571533203,0.0066757202148437,0.0066757202148437,0.0040332476298014,0.0051498413085937,0.0152587890625,0.0143051147460937,0.0143051147460937,0.0152587890625,0.496,1.36,6.096,5.76,122.384,1.056,0.528,868.0527210235596,868.0527210235596,136.576,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063288211822509,0.0085830688476562,0.0073909759521484,0.0085234642028808,0.0114917755126953,0.0087499618530273,0.00762939453125,0.00762939453125,0.0,0.0,0.0112056732177734,0.0095367431640625,0.0095367431640625,0.0112056732177734,0.496,1.424,5.6,5.76,112.0,0.592,0.592,868.0126190185547,868.0124282836914,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062072277069091,0.0085830688476562,0.0071922938028971,0.0080267588297526,0.0104904174804687,0.009775161743164,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0065962473551432,0.0121593475341796,0.0121593475341796,0.0086307525634765,0.496,1.36,9.856,10.24,112.0,2.096,3.112,868.0362462997437,868.0238127708435,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062403987296185,0.0085830688476562,0.0058650970458984,0.0080664952596028,0.008702278137207,0.0081539154052734,0.0092983245849609,0.0092983245849609,0.0057220458984375,0.0057220458984375,0.0106493631998697,0.0078678131103515,0.0078678131103515,0.0130653381347656,0.496,1.36,6.448,7.04,113.256,2.24,1.712,868.0193901062012,868.0149912834167,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277169754256,0.0081062316894531,0.0061988830566406,0.0078082084655761,0.0084638595581054,0.0077724456787109,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0050067901611328,0.0086852482386997,0.0069141387939453,0.0069141387939453,0.0119686126708984,0.496,1.36,6.096,5.76,113.256,6.024,6.024,868.0193662643433,868.0147528648376,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006061288254771,0.0078678131103515,0.0060200691223144,0.006258487701416,0.0072479248046875,0.0073432922363281,0.0100135803222656,0.0100135803222656,0.0069141387939453,0.0069141387939453,0.0129938125610351,0.0088214874267578,0.0088214874267578,0.0142335891723632,0.496,1.36,5.6,5.76,113.256,1.648,1.12,868.0328369140625,868.0229187011719,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062501430511474,0.0086069107055664,0.0063975652058919,0.0080664952596028,0.0096559524536132,0.0077486038208007,0.009775161743164,0.009775161743164,0.0,0.0,0.0080267588297526,0.0100135803222656,0.0100135803222656,0.0100612640380859,0.496,1.36,9.856,10.24,112.0,2.096,3.112,868.0109739303589,868.0108785629272,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062489509582519,0.0083446502685546,0.0054836273193359,0.0064770380655924,0.0073909759521484,0.006723403930664,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0171661376953125,0.0088214874267578,0.0088214874267578,0.0171661376953125,0.496,1.36,6.448,7.04,112.0,1.056,0.528,868.0534362792969,868.0534362792969,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061762332916259,0.0083446502685546,0.0073432922363281,0.0079274177551269,0.009775161743164,0.01068115234375,0.0073909759521484,0.0073909759521484,0.0,0.0,0.009775161743164,0.00762939453125,0.00762939453125,0.009775161743164,0.496,1.36,6.096,5.76,112.0,0.592,0.592,868.0323123931885,868.0240313212076,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061655044555664,0.0085830688476562,0.0058412551879882,0.0071525573730468,0.0086069107055664,0.0070571899414062,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0077996935163225,0.0102519989013671,0.0102519989013671,0.0103473663330078,0.496,1.36,5.6,5.76,112.0,4.784,6.816,868.0215835571289,868.0152211870466,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063934136385941,0.0088214874267578,0.0063180923461914,0.0079870223999023,0.0090599060058593,0.0079870223999023,0.0078678131103515,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0121593475341796,0.0147819519042968,0.0147819519042968,0.0149726867675781,0.496,1.36,9.856,10.24,113.256,2.704,1.648,868.0371284484863,868.0249055226644,1.192,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062273509466826,0.0085830688476562,0.0052452087402343,0.0069141387939453,0.0094175338745117,0.0061511993408203,0.0109672546386718,0.0109672546386718,0.0057220458984375,0.0057220458984375,0.0081658363342285,0.009775161743164,0.009775161743164,0.0103473663330078,0.496,1.36,6.448,7.04,113.256,3.464,2.976,868.0200099945068,868.0164217948914,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062688666196604,0.0083446502685546,0.0075101852416992,0.0066757202148437,0.008559226989746,0.010538101196289,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.0091195106506347,0.0123977661132812,0.0123977661132812,0.0142812728881835,0.496,1.36,5.6,5.76,113.256,3.152,3.64,868.0167436599731,868.0158853530884,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0078678131103515,0.0062465667724609,0.0079274177551269,0.0088691711425781,0.0088691711425781,0.00762939453125,0.00762939453125,0.0,0.0,0.0176429748535156,0.0133514404296875,0.0133514404296875,0.0176429748535156,0.496,1.36,6.096,5.76,112.0,1.056,0.528,868.0438995361328,868.0438995361328,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063097476959228,0.0083684921264648,0.0073909759521484,0.0066161155700683,0.0075101852416992,0.0084877014160156,0.0078678131103515,0.0078678131103515,0.0,0.0,0.009775161743164,0.0085830688476562,0.0085830688476562,0.009775161743164,0.496,1.36,5.6,5.76,112.0,0.592,0.592,868.0156469345093,868.0142164230347,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333589553833,0.0088214874267578,0.0064770380655924,0.0064770380655924,0.0071525573730468,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0068346659342447,0.0104904174804687,0.0104904174804687,0.0093460083007812,0.496,1.36,9.856,10.24,112.0,2.096,3.112,868.0356979370117,868.0257201194763,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061345100402832,0.0085830688476562,0.0058650970458984,0.0075499216715494,0.0098943710327148,0.0081539154052734,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0163714090983072,0.00762939453125,0.00762939453125,0.0263690948486328,0.496,1.36,6.448,7.04,112.0,2.24,1.712,868.01438331604,868.0128455162048,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063388501826803,0.0085830688476562,0.006723403930664,0.0072121620178222,0.0086784362792968,0.0079631805419921,0.0123977661132812,0.0123977661132812,0.0045299530029296,0.0045299530029296,0.0083787100655691,0.0112056732177734,0.0112056732177734,0.014352798461914,0.496,1.36,6.096,5.76,113.256,6.024,6.024,868.0183172225952,868.015468120575,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060221449059633,0.0085830688476562,0.0079274177551269,0.0067353248596191,0.007796287536621,0.0103473663330078,0.0083446502685546,0.0083446502685546,0.0045299530029296,0.0045299530029296,0.0121593475341796,0.009775161743164,0.009775161743164,0.0138759613037109,0.496,1.36,5.6,5.76,113.256,1.648,1.12,868.0308818817139,868.0199782053629,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0083446502685546,0.0065565109252929,0.0074704488118489,0.0094175338745117,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.007788340250651,0.0104904174804687,0.0104904174804687,0.0100135803222656,0.496,1.36,9.856,10.24,113.256,2.096,3.112,868.0163145065308,868.0137395858765,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063514709472656,0.0085830688476562,0.0069141387939453,0.0058809916178385,0.0072717666625976,0.0100612640380859,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0133514404296875,0.009775161743164,0.009775161743164,0.0133514404296875,0.496,1.36,6.448,7.04,112.0,1.056,0.528,868.0481910705566,868.0481910705566,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062692165374755,0.0085830688476562,0.0069618225097656,0.0078678131103515,0.0094175338745117,0.0082969665527343,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0095367431640625,0.0123977661132812,0.0123977661132812,0.0095367431640625,0.496,1.36,6.096,5.76,112.0,0.592,0.592,868.0453777313232,868.029514948527,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063514709472656,0.0088214874267578,0.0075101852416992,0.0073909759521484,0.0089883804321289,0.009012222290039,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0075953347342354,0.0085830688476562,0.0085830688476562,0.0116348266601562,0.496,1.36,5.6,5.76,112.0,4.784,6.816,868.0307865142822,868.0196149008615,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060772895812988,0.0083446502685546,0.0063975652058919,0.0085830688476562,0.0103712081909179,0.0069141387939453,0.00762939453125,0.00762939453125,0.0,0.0,0.0126361846923828,0.0123977661132812,0.0123977661132812,0.0158309936523437,0.496,1.36,9.856,10.24,112.0,2.704,1.648,868.0330276489258,868.0232365926107,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059652091258793,0.00762939453125,0.0075340270996093,0.0065962473551432,0.0084638595581054,0.0118255615234375,0.0092983245849609,0.0092983245849609,0.005960464477539,0.005960464477539,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.010991096496582,0.496,1.36,6.448,7.04,113.256,3.464,2.976,868.0228471755981,868.018627166748,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0078678131103515,0.0063419342041015,0.0073909759521484,0.0084638595581054,0.0076770782470703,0.0073909759521484,0.0073909759521484,0.0042915344238281,0.0042915344238281,0.0093579292297363,0.0121593475341796,0.0121593475341796,0.0142335891723632,0.496,1.36,6.096,5.76,113.256,3.152,3.64,868.0150032043457,868.0129051208496,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063866232904259,0.0088214874267578,0.0063776969909667,0.0082850456237792,0.011754035949707,0.0079154968261718,0.0071525573730468,0.0071525573730468,0.00400215614843,0.0047683715820312,0.0143051147460937,0.0073909759521484,0.0073909759521484,0.0143051147460937,0.496,1.424,5.6,5.76,144.408,1.056,0.528,868.0367469787598,868.0367469787598,2869.824,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065689656271863,0.0088214874267578,0.0061194101969401,0.0075101852416992,0.0091791152954101,0.007033348083496,0.0107288360595703,0.0107288360595703,0.0039728257833838,0.0047683715820312,0.0109672546386718,0.0126361846923828,0.0126361846923828,0.0109672546386718,0.496,1.424,9.856,10.24,117.192,0.592,0.592,868.0209159851074,868.018627166748,4311.816,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072391472052578,0.0100135803222656,0.0057220458984375,0.0079075495402018,0.0091791152954101,0.006866455078125,0.0078678131103515,0.0078678131103515,0.0038839048809475,0.0045299530029296,0.0074704488118489,0.011444091796875,0.011444091796875,0.0102043151855468,0.496,1.424,6.448,7.04,117.192,2.096,3.112,868.0420637130737,868.0250644683838,16259.76,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065843857342924,0.0092983245849609,0.0057697296142578,0.0077486038208007,0.0097513198852539,0.0071525573730468,0.0080585479736328,0.0078678131103515,0.0039095979724778,0.0047683715820312,0.0104904174804687,0.0122785568237304,0.0133275985717773,0.012826919555664,1.344,2.24,6.096,5.76,117.192,2.24,1.712,868.0181980133057,868.013858795166,6917.992,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074182576801053,0.0102519989013671,0.0064373016357421,0.0061392784118652,0.0075101852416992,0.0097990036010742,0.0083446502685546,0.0083446502685546,0.0038702889244155,0.0045299530029296,0.0092302049909319,0.0104904174804687,0.0104904174804687,0.0130653381347656,0.496,1.424,5.6,5.76,117.192,6.024,6.024,868.0172443389893,868.012285232544,46320.304,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072280959327622,0.009775161743164,0.0062386194864908,0.0060399373372395,0.0073909759521484,0.0081062316894531,0.0121593475341796,0.0121593475341796,0.0039302682106113,0.0045299530029296,0.0106096267700195,0.0166893005371093,0.0166893005371093,0.0107049942016601,0.496,1.424,9.856,10.24,118.448,2.176,1.12,868.0372714996338,868.022600809733,6268.536,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062842867267665,0.0085830688476562,0.0064849853515625,0.0079075495402018,0.0091791152954101,0.0103950500488281,0.0131130218505859,0.0131130218505859,0.0057220458984375,0.0057220458984375,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0108718872070312,0.496,1.424,6.448,7.04,113.256,2.096,3.112,868.0120229721069,868.0113554000854,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061573673836627,0.0083446502685546,0.0070095062255859,0.0067353248596191,0.0076532363891601,0.0093936920166015,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0166893005371093,0.0128746032714843,0.0128746032714843,0.0166893005371093,0.496,1.36,6.096,5.76,113.256,1.056,0.528,868.0446147918701,868.0446147918701,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0081062316894531,0.006258487701416,0.0068545341491699,0.0085115432739257,0.0077009201049804,0.0069141387939453,0.0069141387939453,0.0,0.0,0.009775161743164,0.011444091796875,0.011444091796875,0.009775161743164,0.496,1.36,5.6,5.76,112.0,0.592,0.592,868.0367946624756,868.0245876312256,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064835619570604,0.0088214874267578,0.0066757202148437,0.0071525573730468,0.0091791152954101,0.0102519989013671,0.0092983245849609,0.0092983245849609,0.0038999457691991,0.0045299530029296,0.0075953347342354,0.009775161743164,0.009775161743164,0.0103950500488281,0.496,1.36,9.856,10.24,117.192,4.784,6.816,868.0304050445557,868.0175031934466,3850.992,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063286108129164,0.0083446502685546,0.0062942504882812,0.0075896581013997,0.0095367431640625,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0113646189371744,0.0128746032714843,0.0128746032714843,0.0135421752929687,0.496,1.424,6.448,7.04,131.184,2.704,1.648,868.0320739746094,868.0205345153809,3.32,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062178616500019,0.0085830688476562,0.0069141387939453,0.0069737434387207,0.0089645385742187,0.0100135803222656,0.00762939453125,0.00762939453125,0.0050544738769531,0.0054359436035156,0.0073909759521484,0.0121593475341796,0.0121593475341796,0.0098705291748046,0.496,1.424,6.096,5.76,115.608,3.464,2.976,868.0150985717773,868.013858795166,19.16,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063405178561069,0.0081062316894531,0.0068545341491699,0.0081658363342285,0.0097036361694335,0.0082969665527343,0.00762939453125,0.00762939453125,0.0048732757568359,0.0054836273193359,0.0090003013610839,0.0224113464355468,0.0224113464355468,0.0133037567138671,0.496,1.424,5.6,5.76,116.352,3.152,3.64,868.0111408233643,868.0107593536377,65.128,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063051091562403,0.0083446502685546,0.0060796737670898,0.0080267588297526,0.0109672546386718,0.0073909759521484,0.0088214874267578,0.0088214874267578,0.0051409006118774,0.0058412551879882,0.0138282775878906,0.0109672546386718,0.0109672546386718,0.0138282775878906,0.496,1.424,9.856,10.24,116.096,1.056,0.528,868.0381774902344,868.0381774902344,39.664,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061858998666895,0.0083208084106445,0.0062942504882812,0.0067949295043945,0.0078678131103515,0.0094890594482421,0.0088214874267578,0.0088214874267578,0.0053842862447102,0.0061750411987304,0.0121593475341796,0.0126361846923828,0.0126361846923828,0.0121593475341796,0.496,1.424,6.448,7.04,116.224,0.592,0.592,868.0126667022705,868.0126667022705,28.56,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057623754093303,0.00762939453125,0.0077724456787109,0.0066757202148437,0.0077247619628906,0.0117778778076171,0.0090599060058593,0.0090599060058593,0.0052213668823242,0.0056982040405273,0.0078678131103515,0.00762939453125,0.00762939453125,0.0098228454589843,0.496,1.424,6.096,5.76,114.392,2.096,3.112,868.0393934249878,868.0251836776733,22.896,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063044514822129,0.0081062316894531,0.0081658363342285,0.0067949295043945,0.0079870223999023,0.011754035949707,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0053882598876953,0.0108083089192708,0.0171661376953125,0.0171661376953125,0.0138759613037109,0.496,1.392,5.6,5.76,117.192,2.24,1.712,868.0224180221558,868.0170178413391,10.536,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061016177656638,0.0083446502685546,0.0061194101969401,0.0068346659342447,0.0081062316894531,0.007033348083496,0.0109672546386718,0.0109672546386718,0.0052849451700846,0.0064373016357421,0.0083446502685546,0.013589859008789,0.013589859008789,0.0112056732177734,0.496,1.424,9.856,10.24,115.608,6.024,6.024,868.0252075195312,868.0180311203003,14.224,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062581911608947,0.0083446502685546,0.0065803527832031,0.00762939453125,0.0088214874267578,0.0087738037109375,0.013589859008789,0.013589859008789,0.0057220458984375,0.0061988830566406,0.0119209289550781,0.00762939453125,0.00762939453125,0.0136375427246093,0.496,1.424,6.448,7.04,115.496,1.648,1.12,868.0315494537354,868.0260181427002,12.184,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062130465365872,0.0083446502685546,0.0070095062255859,0.0058412551879882,0.0070095062255859,0.010538101196289,0.00762939453125,0.00762939453125,0.0055789947509765,0.0057220458984375,0.0064373016357421,0.0140666961669921,0.0140666961669921,0.0088691711425781,0.496,1.424,6.096,5.76,116.752,2.096,3.112,868.0132627487183,868.0118322372437,14.408,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062649792963915,0.0085830688476562,0.0058412551879882,0.0069141387939453,0.008392333984375,0.0068426132202148,0.0066757202148437,0.0066757202148437,0.0049620866775512,0.0056028366088867,0.0143051147460937,0.0069141387939453,0.0069141387939453,0.0143051147460937,0.496,1.424,5.6,5.76,117.136,1.056,0.528,868.0400848388672,868.0400848388672,53.92,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063287149561513,0.0085830688476562,0.0056425730387369,0.0073512395222981,0.0092983245849609,0.0065565109252929,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0074625015258789,0.0128746032714843,0.0152587890625,0.0152587890625,0.0128746032714843,0.496,1.424,9.856,10.24,117.136,0.592,0.592,868.0328845977783,868.0212497711182,34.144,1
