time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072948968232567,0.009775161743164,0.0109672546386718,0.0109672546386718,0.0038490084264551,0.0045299530029296,0.017404556274414,0.017404556274414,0.0056624412536621,0.0,0.0,0.0061988830566406,0.0105897585550944,0.0264167785644531,0.496,1.424,0.0,0.0,117.192,8.544,7.408,0.0,0.0,24278.272,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061631202697753,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0059843063354492,0.0,0.0,0.0081539154052734,0.0117182731628417,0.0284671783447265,0.496,1.424,0.0,0.0,112.0,16.528,15.472,0.0,0.0,0.0,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0066757202148437,0.0066757202148437,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059628368017092,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0045299530029296,0.0045299530029296,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953596293632,0.0085830688476562,0.00762939453125,0.00762939453125,0.0062783559163411,0.0067710876464843,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,120.872,0.0,0.0,0.0,0.0,9.992,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063362967204577,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0039910838614761,0.0047683715820312,0.0081062316894531,0.0081062316894531,0.0062465667724609,0.0,0.0,0.0081300735473632,0.0107049942016601,0.0270605087280273,0.496,1.424,0.0,0.0,127.576,7.488,8.464,0.0,0.0,4599.696,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066448800006316,0.0090599060058593,0.009775161743164,0.009775161743164,0.0039868127732049,0.0047683715820312,0.0102519989013671,0.0102519989013671,0.007033348083496,0.0071525573730468,0.0071525573730468,0.0089883804321289,0.0108003616333007,0.0267505645751953,0.496,1.424,0.848,0.848,117.192,7.488,8.464,0.0104904174804687,0.0104904174804687,5465.88,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060129165649414,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0063061714172363,0.009775161743164,0.009775161743164,0.0085830688476562,0.0110626220703125,0.0268220901489257,0.496,1.424,0.848,0.848,112.0,16.528,15.472,0.0042915344238281,0.0042915344238281,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067016865947459,0.0090599060058593,0.0121593475341796,0.0121593475341796,0.0039758608322734,0.0047683715820312,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,116.688,0.0,0.0,0.0,0.0,6590.76,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061929816066628,0.0081062316894531,0.0067710876464843,0.0061988830566406,0.0041349610285972,0.0050067901611328,0.0128746032714843,0.0132560729980468,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,118.448,0.0,0.0,0.0,0.0,667.416,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0040531158447265,0.0040531158447265,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059545336671136,0.0078678131103515,0.0112056732177734,0.0112056732177734,0.0045299530029296,0.0045299530029296,0.0112056732177734,0.0112056732177734,0.0061511993408203,0.0,0.0,0.0083684921264648,0.0108242034912109,0.0263929367065429,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058603286743164,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0061750411987304,0.0,0.0,0.0088930130004882,0.010538101196289,0.0252962112426757,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0063538551330566,0.0,0.0,0.0083684921264648,0.0105857849121093,0.0254154205322265,0.496,1.36,0.0,0.0,112.0,16.528,15.472,0.0,0.0,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059187412261962,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0039650180235081,0.0045299530029296,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,4302.312,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063820161681244,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0038903335045123,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,144.408,0.0,0.0,0.0,0.0,4535.336,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060434958234948,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0040531158447265,0.0040531158447265,0.0109672546386718,0.0109672546386718,0.0066757202148437,0.0,0.0,0.0087499618530273,0.0107765197753906,0.0268459320068359,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061443196007268,0.0083446502685546,0.013589859008789,0.013589859008789,0.0064373016357421,0.0064373016357421,0.0088214874267578,0.0088214874267578,0.0063896179199218,0.0,0.0,0.0084161758422851,0.0117063522338867,0.0274181365966796,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640407562255,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0064611434936523,0.0,0.0,0.0085830688476562,0.0113368034362792,0.0293970108032226,0.496,1.36,0.0,0.0,112.0,16.528,15.472,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060105323791503,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058531761169433,0.0078916549682617,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060141086578369,0.0081062316894531,0.013589859008789,0.013589859008789,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065018013479629,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0038726756864029,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0062227249145507,0.0,0.0,0.0090837478637695,0.0113248825073242,0.0276088714599609,0.496,1.36,0.0,0.0,144.408,7.488,8.464,0.0,0.0,9341.8,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118224034855,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0119209289550781,0.0119209289550781,0.006866455078125,0.0,0.0,0.0092506408691406,0.011301040649414,0.0300884246826171,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006032820364729,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0123977661132812,0.0123977661132812,0.0063657760620117,0.0,0.0,0.008392333984375,0.0113368034362792,0.0287771224975585,0.496,1.36,0.0,0.0,113.256,16.528,15.472,0.0,0.0,1.192,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060689449310302,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006188154220581,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061011314392089,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0064611434936523,0.0,0.0,0.0097274780273437,0.0111579895019531,0.0280141830444335,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0052111489432198,0.0088214874267578,0.011444091796875,0.011444091796875,0.0069856643676757,0.0,0.0,0.0088214874267578,0.0106096267700195,0.0274419784545898,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,66.488,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006433846294016,0.0086784362792968,0.0088214874267578,0.0088214874267578,0.0039131049341803,0.0045299530029296,0.0157356262207031,0.0157356262207031,0.0064611434936523,0.0,0.0,0.0086069107055664,0.0114321708679199,0.0262022018432617,0.496,1.36,0.0,0.0,144.408,16.528,15.472,0.0,0.0,6475.04,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062973345097024,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059831142425537,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061666965484619,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0063419342041015,0.0,0.0,0.008392333984375,0.0111103057861328,0.0252723693847656,0.496,1.36,0.0,0.0,112.0,10.776,11.312,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059878826141357,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0178813934326171,0.0178813934326171,0.0061988830566406,0.0,0.0,0.0083446502685546,0.011444091796875,0.0284910202026367,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061523914337158,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0104904174804687,0.0104904174804687,0.006413459777832,0.0,0.0,0.0084161758422851,0.011301040649414,0.027012825012207,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060719637135368,0.0081062316894531,0.00762939453125,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0083446502685546,0.0060796737670898,0.0,0.0,0.0086069107055664,0.0108242034912109,0.0256776809692382,0.496,1.36,0.0,0.0,113.256,16.528,15.472,0.0,0.0,1.192,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061827581285854,0.0086784362792968,0.0092983245849609,0.0092983245849609,0.0039342313761282,0.0045299530029296,0.0078678131103515,0.0078678131103515,0.0,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.496,1.36,0.848,0.848,144.408,0.0,0.0,0.0200271606445312,0.0200271606445312,3873.064,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0045299530029296,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,0.848,0.848,113.256,0.0,0.0,0.0052452087402343,0.0052452087402343,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0045299530029296,0.0045299530029296,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.0070571899414062,0.0066757202148437,0.0045299530029296,0.0045299530029296,0.0101327896118164,0.0104188919067382,0.0061511993408203,0.0,0.0,0.0090599060058593,0.0110387802124023,0.0275850296020507,1.344,2.208,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.009775161743164,0.009775161743164,0.0045299530029296,0.0045299530029296,0.0073909759521484,0.0073909759521484,0.006413459777832,0.0,0.0,0.0090837478637695,0.0112295150756835,0.0291347503662109,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0045299530029296,0.0045299530029296,0.00762939453125,0.00762939453125,0.0060319900512695,0.0,0.0,0.0081777572631835,0.0112652778625488,0.0288009643554687,0.496,1.36,0.0,0.0,113.256,16.528,15.472,0.0,0.0,1.192,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003166312602,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.00762939453125,0.00762939453125,0.0200271606445312,0.0200271606445312,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065559350350052,0.0088214874267578,0.009775161743164,0.009775161743164,0.0039520196274396,0.0047683715820312,0.0188350677490234,0.0188350677490234,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,144.408,0.0,0.0,0.0,0.0,6161.952,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061526227353224,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0040142624466507,0.0050067901611328,0.009775161743164,0.009775161743164,0.0066757202148437,0.0,0.0,0.0091075897216796,0.0117063522338867,0.0269174575805664,0.496,1.424,0.0,0.0,117.192,7.488,8.464,0.0,0.0,1401.192,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640407562255,0.0081300735473632,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0062942504882812,0.0,0.0,0.0083446502685546,0.0107765197753906,0.0203609466552734,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062346458435058,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0062840325491768,0.0,0.0,0.0084638595581054,0.0106841325759887,0.026702880859375,0.496,1.36,0.0,0.0,112.0,12.536,11.44,0.0,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061202049255371,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0058412551879882,0.0,0.0,0.0084400177001953,0.0109434127807617,0.0272512435913085,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060150279334528,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0109672546386718,0.0109672546386718,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057801678406065,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0057220458984375,0.0057220458984375,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0081062316894531,0.00762939453125,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0063419342041015,0.0,0.0,0.008249282836914,0.0112056732177734,0.0207901000976562,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063227218331642,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.004131276652498,0.0050067901611328,0.013589859008789,0.013589859008789,0.006103515625,0.0,0.0,0.0086069107055664,0.0115394592285156,0.0286102294921875,0.496,1.36,0.0,0.0,140.8,7.488,8.464,0.0,0.0,4543.12,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061087347381743,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0062882900238037,0.0072717666625976,0.0112056732177734,0.0112056732177734,0.0058809916178385,0.0,0.0,0.0080108642578125,0.0106652577718098,0.0272750854492187,0.496,1.424,0.0,0.0,114.952,12.008,11.968,0.0,0.0,21.104,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0053814479282924,0.0058889389038085,0.0064373016357421,0.0064373016357421,0.0067949295043945,0.0,0.0,0.0090599060058593,0.0110149383544921,0.0264167785644531,0.496,1.424,0.0,0.0,114.888,8.264,7.736,0.0,0.0,40.88,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062890313751068,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0057587256798377,0.0072002410888671,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.888,0.0,0.0,0.0,0.0,35.592,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063641236560179,0.0087976455688476,0.0095367431640625,0.0095367431640625,0.0053114361233181,0.0060319900512695,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,116.208,0.0,0.0,0.0,0.0,46.304,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197702766645,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0054091215133666,0.0064373016357421,0.0095367431640625,0.0095367431640625,0.0061511993408203,0.0,0.0,0.0077247619628906,0.0128746032714843,0.0243663787841796,0.496,1.424,0.0,0.0,116.432,3.744,4.232,0.0,0.0,43.024,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599469288741,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0058114528656005,0.0068187713623046,0.0133514404296875,0.0133514404296875,0.0059843063354492,0.0,0.0,0.0083684921264648,0.0107765197753906,0.0283718109130859,0.496,1.424,0.0,0.0,116.72,7.488,8.464,0.0,0.0,22.336,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976968945555,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0055176871163504,0.0061988830566406,0.005960464477539,0.005960464477539,0.0059971442589393,0.0,0.0,0.0080585479736328,0.0108971315271714,0.026702880859375,0.496,1.424,0.0,0.0,115.464,13.064,10.912,0.0,0.0,21.368,1
