time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066330183797807,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066330183797807,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0162124633789062,0.0162124633789062,0.496,1.776,1.0,0.0,0.0,0.0,0.592,0.0,113.256,100.0,0.0,0.0,-1818.1716918945312,4876.823902130128,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066330183797807,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073076451866372,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0038698005966287,0.0,0.0045299530029296,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,143.152,100.0,0.0,0.0,0.0,0.0,22319.0,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071430206298828,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067634962091398,0.0085830688476562,0.0126361846923828,0.0126361846923828,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066840233494393,0.0083446502685546,0.0056028366088867,0.0060796737670898,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0095367431640625,0.009918212890625,1.344,2.624,0.0,1.0,0.0,0.0,3.64,2.624,113.256,25.0,0.015417734781901,0.0249385833740234,0.007033348083496,0.008559226989746,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065630348167609,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.496,1.776,0.0,2.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066196918487548,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,3.0,0.0,0.0,0.592,0.592,112.0,80.0,0.0209808349609375,0.0209808349609375,512.0044946670532,921.6033220291138,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.776,2.0,2.0,0.0,0.0,4.096,2.344,112.0,85.71428571428571,0.0219345092773437,0.0219345092773437,-4614.067511125045,0.0307559967041015,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066971778869628,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.776,0.0,3.0,0.0,0.0,0.528,0.528,112.0,66.66666666666666,0.0159740447998046,0.0159740447998046,0.0100135803222656,0.0100135803222656,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0077983708057588,0.009775161743164,0.0128746032714843,0.0128746032714843,0.0038696430461431,0.0,0.0045299530029296,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,143.152,66.66666666666666,0.0,0.0,0.0,0.0,42401.608,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074240240720239,0.0092983245849609,0.0181198120117187,0.0181198120117187,0.0040034453074137,0.0,0.0049352645874023,0.0,0.0,0.0,0.0207424163818359,0.0207424163818359,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,118.448,66.66666666666666,0.0,0.0,0.0,0.0,261.776,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006565407140931,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.776,0.0,0.0,0.0,0.0,0.592,0.592,113.256,66.66666666666666,0.0429153442382812,0.0429153442382812,520.0358629226685,936.0586404800416,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066875818356945,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.776,0.0,3.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067314698328426,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,1.0,1.0,0.0,0.0,0.592,0.528,117.192,50.0,0.0109672546386718,0.0109672546386718,-520.0084447860718,-103.98566722869872,9.784,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065946578979492,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,50.0,0.0,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067150592803955,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006975778719274,0.0088214874267578,0.0054836273193359,0.0054836273193359,0.003883786219983,0.0,0.0045299530029296,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,137.96,100.0,0.0,0.0,0.0,0.0,17454.144,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074476298719349,0.0095367431640625,0.0071525573730468,0.0071525573730468,0.0038621246173817,0.0,0.0045299530029296,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,8457.52,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067646823712249,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.496,1.776,0.0,3.0,0.0,0.0,3.112,2.096,113.256,60.0,0.0145435333251953,0.0214099884033203,0.0056425730387369,0.0067710876464843,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067457037778636,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.496,1.776,0.0,2.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066494941711425,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.776,0.0,2.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006564691954968,0.0081062316894531,0.00762939453125,0.00762939453125,0.0043908754984537,0.0,0.006413459777832,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,2.0,0.0,0.0,0.0,0.0,132.768,100.0,0.0,0.0,0.0,0.0,270.336,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064599514007568,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.776,0.0,1.0,0.0,0.0,0.528,0.0,112.0,100.0,0.0,0.0,0.0882148742675781,0.0882148742675781,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066936016082763,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072518984476725,0.0095367431640625,0.0083446502685546,0.0083446502685546,0.0038895121128092,0.0,0.0045299530029296,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,128.832,100.0,0.0,0.0,0.0,0.0,24182.128,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070250860535272,0.0092744827270507,0.0100135803222656,0.0100135803222656,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,2.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.776,0.0,2.0,0.0,0.0,0.592,0.592,113.256,75.0,0.025033950805664,0.025033950805664,511.9985342025757,921.5925931930542,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0042915344238281,0.0109672546386718,0.0042915344238281,0.0128746032714843,0.0107288360595703,0.0116825103759765,0.0092983245849609,0.0092983245849609,0.496,1.776,1.0,2.0,1.696,1.696,0.592,0.528,113.256,66.66666666666666,0.0107288360595703,0.0107288360595703,-511.9763612747192,-102.38230228424072,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.496,1.776,0.0,1.0,0.0,0.0,0.528,0.528,113.256,50.0,0.0095367431640625,0.0095367431640625,0.0152587890625,0.0152587890625,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.496,1.776,0.0,2.0,0.0,0.0,4.232,2.688,113.256,50.0,0.0196297963460286,0.0258922576904296,0.0076770782470703,0.0115394592285156,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006650810811057,0.0083446502685546,0.00762939453125,0.00762939453125,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.776,1.0,5.0,0.0,0.0,7.472,5.672,113.256,50.0,0.0167233603341238,0.0249385833740234,0.0078916549682617,0.0115871429443359,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0076478230204559,0.0096321105957031,0.0078678131103515,0.0078678131103515,0.0038886676223313,0.0,0.0045299530029296,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.496,1.776,0.0,2.0,0.0,0.0,0.528,0.528,144.408,50.0,0.026702880859375,0.026702880859375,0.0050067901611328,0.0050067901611328,38381.256,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072776681125754,0.0095129013061523,0.0095367431640625,0.0095367431640625,0.0039976696635401,0.0,0.0049114227294921,0.0,0.0,0.0,0.0150203704833984,0.0150203704833984,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,471.672,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067055225372314,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065386295318603,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,0.0,3.0,0.0,0.0,3.248,2.496,112.0,62.5,0.0147024790445963,0.0194072723388671,0.00762939453125,0.0100374221801757,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067484378814697,0.0085830688476562,0.0090599060058593,0.0098228454589843,0.0,0.0,0.0,0.0,0.0,0.0,0.0079870223999023,0.0094175338745117,1.344,2.624,1.0,4.0,0.0,0.0,1.12,1.12,112.0,71.42857142857143,0.0110864639282226,0.015568733215332,0.0101327896118164,0.0138521194458007,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067043304443359,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,4.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067314698328426,0.0090599060058593,0.0104904174804687,0.0104904174804687,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0166893005371093,0.0166893005371093,0.496,1.776,2.0,3.0,0.0,0.0,4.496,3.4,113.256,62.5,0.0184377034505208,0.0261306762695312,0.0124318259102957,0.0247955322265625,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069314155025758,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0038633621278613,0.0,0.0045299530029296,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,144.408,100.0,0.0,0.0,0.0,0.0,13737.992,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074052098971694,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0038784329253848,0.0,0.0045299530029296,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,1.0,0.0,0.0,0.0,0.528,0.0,113.256,100.0,0.0,0.0,0.013589859008789,0.013589859008789,6813.696,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067347347146213,0.0083446502685546,0.0138282775878906,0.0138282775878906,0.0041647390885786,0.0,0.0047683715820312,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,122.384,100.0,0.0,0.0,0.0,0.0,2093.648,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070607662200927,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0042036959999486,0.0,0.0052452087402343,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,2169.256,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067031383514404,0.0081300735473632,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.496,1.776,0.0,3.0,0.0,0.0,4.76,3.216,112.0,55.55555555555556,0.018775463104248,0.0311136245727539,0.009775161743164,0.0157356262207031,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066065788269042,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,2.0,0.0,0.0,3.704,2.16,112.0,71.42857142857143,0.0216960906982421,0.0236034393310546,0.0056624412536621,0.0068187713623046,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006641149520874,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.776,1.0,2.0,0.0,0.0,1.056,0.528,112.696,75.0,0.0162124633789062,0.0162124633789062,0.0101327896118164,0.0104188919067382,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066697894044183,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0054836273193359,0.0,0.0054836273193359,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.776,0.0,2.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067463198911796,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0039488077163696,0.0,0.0047683715820312,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.776,1.0,2.0,0.0,0.0,4.232,2.784,139.216,57.14285714285714,0.013430913289388,0.0209331512451171,0.006723403930664,0.0088214874267578,3167.824,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066256523132324,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.496,1.776,0.0,4.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066769063769288,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,4.0,0.0,0.0,0.0,0.0,117.192,100.0,0.0,0.0,0.0,0.0,17.408,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068131338786609,0.0085830688476562,0.011444091796875,0.011444091796875,0.0044416498254846,0.0,0.0060081481933593,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.776,0.0,1.0,0.0,0.0,0.0,0.0,127.576,100.0,0.0,0.0,0.0,0.0,245.192,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067682408574801,0.0083446502685546,0.00762939453125,0.00762939453125,0.0043779939085572,0.0,0.0057220458984375,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.776,0.0,2.0,0.0,0.0,0.528,0.528,114.6,50.0,0.0185966491699218,0.0185966491699218,0.0052452087402343,0.0052452087402343,810.888,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067305564880371,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.004438253549429,0.0,0.005960464477539,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.496,1.776,0.0,4.0,0.0,0.0,3.704,2.16,112.0,77.77777777777779,0.0209808349609375,0.025177001953125,0.0058412551879882,0.006866455078125,265.92,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067065604290558,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,0.0,2.0,0.0,0.0,1.056,0.528,113.256,33.33333333333333,7680.014729499817,13824.013924598694,0.0321865081787109,0.0501155853271484,1.192,1
