time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061739736528538,0.0083446502685546,0.0047683715820312,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,1.192,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061941146850585,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061583518981933,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059401988983154,0.0078678131103515,0.0,0.0057697296142578,0.0,0.0,0.0,0.0,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0,0.0115394592285156,0.020456314086914,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0061988830566406,0.0061988830566406,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061869621276855,0.0083446502685546,0.0,0.005960464477539,0.0,0.0,0.0,0.0,0.0074386596679687,0.0131130218505859,0.0131130218505859,0.0,0.0098705291748046,0.0182628631591796,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0071525573730468,0.0071525573730468,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062226062983422,0.0085830688476562,0.0052452087402343,0.0058650970458984,0.0,0.0052452087402343,0.0,0.0,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0103950500488281,0.0241041183471679,0,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0061988830566406,0.0061988830566406,1.192,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059924908538362,0.0081062316894531,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,1.192,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062807282405113,0.0081062316894531,0.0095367431640625,0.0,0.0,0.0095367431640625,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,1.192,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061386997259936,0.0081062316894531,0.0045150518417358,0.0,0.0,0.0060796737670898,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,141.248,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,148.432,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061407611144715,0.0083446502685546,0.0041842460632324,0.0057697296142578,0.0,0.005340576171875,0.0,0.0,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0,0.01068115234375,0.0194072723388671,0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,0.0081062316894531,0.0081062316894531,446.832,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060594081878662,0.0083446502685546,0.0,0.0060081481933593,0.0,0.0,0.0,0.0,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0,0.0111579895019531,0.0213146209716796,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0107288360595703,0.0107288360595703,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006117820739746,0.0083684921264648,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0083446502685546,0.0126361846923828,0.0126361846923828,0.0,0.011444091796875,0.0260591506958007,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0092983245849609,0.0092983245849609,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061443196007268,0.0083446502685546,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,1.192,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059426720462628,0.0078678131103515,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,1.192,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061893937599599,0.0083446502685546,0.0066757202148437,0.0,0.0078678131103515,0.0066757202148437,0.0065565109252929,0.0103473663330078,0.0,0.0116825103759765,0.0116825103759765,0.0074148178100585,0.0,0.0,0,0.496,1.36,1.696,1.696,113.256,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,1.192,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062310695648193,0.0085830688476562,0.0,0.0061511993408203,0.0,0.0,0.0,0.0,0.0079154968261718,0.0157356262207031,0.0157356262207031,0.0,0.0106334686279296,0.0200271606445312,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0054836273193359,0.0054836273193359,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060784816741943,0.0081062316894531,0.0,0.0057697296142578,0.0,0.0,0.0,0.0,0.0071048736572265,0.0128746032714843,0.0128746032714843,0.0,0.0108242034912109,0.0202178955078125,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0066757202148437,0.0066757202148437,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060319900512695,0.0083446502685546,0.0,0.0063180923461914,0.0,0.0,0.0,0.0,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0107049942016601,0.025033950805664,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0073909759521484,0.0073909759521484,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006190538406372,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064550059856754,0.0083208084106445,0.0065167744954427,0.0,0.0,0.0080108642578125,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,15.32,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062739849090576,0.0085830688476562,0.0064373016357421,0.0,0.0,0.0064373016357421,0.0,0.0,0.0,0.009775161743164,0.0111103057861328,0.0,0.0,0.0,0,1.344,2.208,0.0,0.0,112.696,0.0,0.0,0.0,0.0058412551879882,0.0066995620727539,1.192,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060778945239622,0.00762939453125,0.0042915344238281,0.006103515625,0.0,0.0042915344238281,0.0,0.0,0.0077724456787109,0.0138282775878906,0.0138282775878906,0.0,0.0111579895019531,0.0203132629394531,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.005960464477539,0.005960464477539,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061380863189697,0.0081062316894531,0.0,0.0063419342041015,0.0,0.0,0.0,0.0,0.0079154968261718,0.0116825103759765,0.0116825103759765,0.0,0.0108718872070312,0.0209808349609375,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0092983245849609,0.0092983245849609,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060045719146728,0.0083446502685546,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.00762939453125,0.0126361846923828,0.0126361846923828,0.0,0.010317022150213,0.0240802764892578,0,0.496,1.36,0.0,0.0,112.0,8.792,7.208,0.0,0.0069141387939453,0.0069141387939453,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059783458709716,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060760974884033,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006075522199792,0.0081062316894531,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,1.192,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060242001372988,0.0081062316894531,0.0051657358805338,0.0057220458984375,0.0,0.0079870223999023,0.0,0.0,0.0072479248046875,0.0104904174804687,0.0104904174804687,0.0,0.0103950500488281,0.019693374633789,0,0.496,1.36,0.0,0.0,118.448,3.744,4.232,0.0,0.0081062316894531,0.0081062316894531,58.464,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062095585154063,0.0083446502685546,0.0045299530029296,0.005960464477539,0.0,0.0045299530029296,0.0,0.0,0.0075817108154296,0.0066757202148437,0.0066757202148437,0.0,0.0103950500488281,0.0183582305908203,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0061988830566406,0.0061988830566406,1.192,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062727928161621,0.0086069107055664,0.0,0.0066518783569335,0.0,0.0,0.0,0.0,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.0,0.0099897384643554,0.0231266021728515,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0071525573730468,0.0071525573730468,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061428546905517,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006108283996582,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061249732971191,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060517989580904,0.0083446502685546,0.0050067901611328,0.0061988830566406,0.0,0.0050067901611328,0.0,0.0,0.0080585479736328,0.00762939453125,0.00762939453125,0.0,0.0113487243652343,0.022125244140625,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.00762939453125,0.00762939453125,1.192,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061265271694505,0.0083446502685546,0.0088214874267578,0.005960464477539,0.0,0.0088214874267578,0.0,0.0,0.0074386596679687,0.0066757202148437,0.0066757202148437,0.0,0.0102519989013671,0.0192642211914062,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0085830688476562,0.0085830688476562,1.192,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061091810169786,0.008559226989746,0.0064373016357421,0.0064611434936523,0.0,0.008249282836914,0.0,0.0,0.0089883804321289,0.0073909759521484,0.0073909759521484,0.0,0.0106573104858398,0.0247955322265624,0,0.496,1.36,0.0,0.0,118.448,8.264,7.736,0.0,0.0078678131103515,0.0078678131103515,15.64,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062024415428958,0.0083446502685546,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,0.005960464477539,0.005960464477539,9.8,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064778096467545,0.0090599060058593,0.0038825803332858,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,143.152,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,16417.184,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0074906135672953,0.009775161743164,0.0038887105066223,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0185966491699218,0.0185966491699218,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,39704.136,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067532062530517,0.0090837478637695,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0075340270996093,0.0126361846923828,0.0126361846923828,0.0,0.0115871429443359,0.0222682952880859,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0107288360595703,0.0107288360595703,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062717005537061,0.0085830688476562,0.00392822992234,0.0065326690673828,0.0,0.0045299530029296,0.0,0.0,0.008249282836914,0.0071525573730468,0.0071525573730468,0.0,0.0108718872070312,0.0192642211914062,0,0.496,1.36,0.0,0.0,123.64,3.744,4.232,0.0,0.0121593475341796,0.0121593475341796,7721.904,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065333807646338,0.0095367431640625,0.0039461961726552,0.0060319900512695,0.0,0.0047683715820312,0.0,0.0,0.0079154968261718,0.0181198120117187,0.0181198120117187,0.0,0.0101566314697265,0.023961067199707,0,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0104904174804687,0.0104904174804687,2121.872,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062107446774914,0.0083446502685546,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061595439910888,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062199199900907,0.0083446502685546,0.0043074289957682,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,131.056,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,1189.448,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061526227353224,0.0083446502685546,0.004389964112448,0.0059127807617187,0.0095367431640625,0.0057220458984375,0.0042915344238281,0.0095367431640625,0.0075817108154296,0.0138282775878906,0.0138282775878906,0.0042915344238281,0.0107288360595703,0.0200748443603515,0,0.496,1.36,0.848,0.848,114.264,3.744,4.232,0.0,0.0083446502685546,0.0083446502685546,926.2,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063518979656162,0.0085830688476562,0.0043718711189601,0.0058174133300781,0.0061988830566406,0.0054597854614257,0.013589859008789,0.0061988830566406,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.013589859008789,0.0102996826171875,0.0197410583496093,0,0.496,1.36,0.848,0.848,116.632,3.744,4.232,0.0,0.0095367431640625,0.0095367431640625,724.864,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062106859565961,0.0085830688476562,0.0043552700835879,0.0058889389038085,0.0,0.0052452087402343,0.0,0.0,0.0078916549682617,0.0104904174804687,0.0104904174804687,0.0,0.0118255615234375,0.0281333923339843,0,0.496,1.36,0.0,0.0,115.84,8.264,7.736,0.0,0.0090599060058593,0.0090599060058593,851.208,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062558188367245,0.0083446502685546,0.0051259994506835,0.0061988830566406,0.0,0.0064373016357421,0.0,0.0,0.0084877014160156,0.0078678131103515,0.0078678131103515,0.0,0.0096003214518229,0.0187397003173828,0,0.496,1.36,0.0,0.0,113.256,10.776,11.312,0.0,0.0073909759521484,0.0073909759521484,53.328,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062626187164004,0.008559226989746,0.0056028366088867,0.0,0.0,0.0056982040405273,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,117.648,0.0,0.0,0.0,0.00762939453125,0.00762939453125,5.296,0
