time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068050118821177,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.84,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0075066443717125,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.006723403930664,0.011444091796875,0.011444091796875,0.0085830688476562,0.0109672546386718,0.020456314086914,0.0080676470401782,0.0054836273193359,0.496,1.84,0.0,0.0,122.384,3.744,4.232,48.76237623762376,3652.896,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0071015524033883,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.005960464477539,0.0157356262207031,0.0157356262207031,0.0073432922363281,0.0110149383544921,0.0207901000976562,0.0051721449821226,0.0061988830566406,0.496,1.84,0.0,0.0,117.192,3.744,4.232,49.59349593495935,507.92,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0067317485809326,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0061273574829101,0.0078678131103515,0.0078678131103515,0.0083684921264648,0.011301040649414,0.027632713317871,0.0175535678863525,0.036168098449707,0.496,1.808,0.0,0.0,112.0,8.264,7.736,27.27272727272727,65.792,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.007360288412264,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0063578287760416,0.013589859008789,0.013589859008789,0.0087261199951171,0.0102519989013671,0.0204086303710937,0.0114075772397153,0.0061988830566406,0.496,1.84,0.0,0.0,121.008,10.776,11.312,49.08256880733945,2043.28,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066471099853515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,112.0,0.0,0.0,49.08256880733945,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069924254915607,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0137149310502849,0.0064373016357421,0.496,1.808,0.0,0.0,113.256,0.0,0.0,53.78787878787878,605.656,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067762300079944,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0060558319091796,0.013589859008789,0.013589859008789,0.0078678131103515,0.0104427337646484,0.0199317932128906,0.0054836273193359,0.0070571899414062,0.496,1.84,0.0,0.0,126.816,3.744,4.232,61.53846153846154,154.696,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0071525573730468,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0064373016357421,0.0112056732177734,0.0112056732177734,0.008249282836914,0.0111103057861328,0.0212669372558593,0.020762050853056,0.0922679901123047,0.496,1.808,0.0,0.0,115.84,3.744,4.232,46.875,819.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0071940730460247,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0057458877563476,0.0123977661132812,0.0123977661132812,0.0072479248046875,0.0104188919067382,0.0271797180175781,0.0122608524737971,0.005960464477539,0.496,1.84,0.0,0.0,117.192,8.264,7.736,53.02325581395348,926.76,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069461651702425,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0252148200725686,0.0915765762329101,0.496,1.808,0.0,0.0,117.192,0.0,0.0,48.67256637168141,565.648,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068975325247541,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0161153298837167,0.0077247619628906,0.496,1.84,0.0,0.0,117.192,0.0,0.0,47.05882352941176,261.816,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069224419285408,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0052849451700846,0.0063657760620117,0.496,1.84,0.0,0.0,117.192,0.0,0.0,51.61290322580645,305.52,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0072237270981518,0.0083446502685546,0.0083446502685546,0.0123977661132812,0.0141143798828125,0.0138282775878906,0.0163078308105468,0.0060081481933593,0.0088214874267578,0.0088214874267578,0.0076770782470703,0.0107288360595703,0.0201225280761718,0.0105705936398126,0.0063896179199218,0.496,1.84,1.696,1.696,117.192,3.744,4.232,44.87804878048781,1038.552,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0070730845133463,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0060081481933593,0.009775161743164,0.009775161743164,0.007486343383789,0.0106334686279296,0.0199317932128906,0.0116705894470214,0.0064611434936523,0.496,1.84,0.0,0.0,117.192,3.744,4.232,49.494949494949495,963.232,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068987186868392,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0061750411987304,0.0112056732177734,0.0112056732177734,0.0086545944213867,0.0105142593383789,0.0252723693847656,0.0434526756628235,0.1370906829833983,0.496,1.84,0.0,0.0,117.192,8.264,7.736,52.816901408450704,700.36,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0072280959327622,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0049927655388327,0.0060319900512695,0.496,1.808,0.0,0.0,118.448,0.0,0.0,47.69230769230769,615.248,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090360641479492,0.0070191846035494,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0125907716296968,0.0061988830566406,0.496,1.84,0.0,0.0,118.448,0.0,0.0,49.6,528.024,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0067642419645101,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0084926342142039,0.0065803527832031,0.496,1.84,0.0,0.0,118.448,0.0,0.0,49.122807017543856,277.816,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067468899399486,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0056743621826171,0.0112056732177734,0.0112056732177734,0.0070095062255859,0.0111103057861328,0.0215530395507812,0.0054836273193359,0.0054836273193359,0.496,1.808,0.0,0.0,117.192,3.744,4.232,87.5,0.856,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0069841223569651,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0061988830566406,0.0102519989013671,0.0102519989013671,0.0079154968261718,0.0108718872070312,0.0213146209716796,0.0107148114372702,0.0087738037109375,0.496,1.84,0.0,0.0,117.192,3.744,4.232,51.42857142857142,137.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0066781044006347,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0058710575103759,0.0073909759521484,0.0073909759521484,0.0067710876464843,0.0102917353312174,0.0251054763793945,0.0686278709998497,0.2202510833740234,0.496,1.808,0.0,0.0,112.0,9.32,6.68,45.83333333333333,133.112,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0072823892725576,0.0057220458984375,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.011301040649414,0.0,0.0,0.0,0.0206902623176574,0.0941753387451171,1.344,2.688,0.0,0.0,122.384,0.0,0.0,48.717948717948715,1522.88,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0072925244990865,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0163714090983072,0.0720024108886718,0.496,1.84,0.0,0.0,117.192,0.0,0.0,49.54545454545455,1074.232,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0068397805242255,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.496,1.808,0.0,0.0,118.448,0.0,0.0,0.0,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067575653987144,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0066280364990234,0.0073909759521484,0.0073909759521484,0.008249282836914,0.0112533569335937,0.0222206115722656,0.0,0.0,0.496,1.808,0.0,0.0,113.256,3.744,4.232,100.0,0.0,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006795522585437,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.006866455078125,0.0092983245849609,0.0092983245849609,0.0097274780273437,0.0108242034912109,0.0202178955078125,0.0061988830566406,0.0061988830566406,0.496,1.776,0.0,0.0,113.256,3.744,4.232,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0067746639251708,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0066280364990234,0.0083446502685546,0.0083446502685546,0.0092983245849609,0.0114202499389648,0.0278234481811523,0.0,0.0,0.496,1.776,0.0,0.0,112.0,8.264,7.736,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068342685699462,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0067385868053531,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,117.192,0.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068606399908298,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0518338870158237,0.199437141418457,0.496,1.808,0.0,0.0,137.96,0.0,0.0,47.68518518518518,2467.168,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068477137171806,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.006723403930664,0.0247955322265625,0.0247955322265625,0.009012222290039,0.0111579895019531,0.021219253540039,0.0,0.0,0.496,1.808,0.0,0.0,117.192,3.744,4.232,47.68518518518518,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068350593642433,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0058650970458984,0.0088214874267578,0.0088214874267578,0.0075340270996093,0.0109195709228515,0.0213146209716796,0.0073909759521484,0.0073909759521484,0.496,1.808,0.0,0.0,118.448,3.744,4.232,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070026605436117,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0059127807617187,0.0133514404296875,0.0133514404296875,0.0079631805419921,0.0106334686279296,0.0270366668701171,0.0499810701535071,0.1872539520263672,0.496,1.84,0.0,0.0,118.448,8.264,7.736,51.64179104477612,1807.52,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068749954451375,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.808,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0066900253295898,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067448616027832,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.00691058030769,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,117.192,0.0,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067842006683349,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0069141387939453,0.0092983245849609,0.0092983245849609,0.0093460083007812,0.011444091796875,0.0216960906982421,0.0,0.0,0.496,1.776,0.0,0.0,112.0,3.744,4.232,0.0,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068180596650536,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0058174133300781,0.0100135803222656,0.0100135803222656,0.0074386596679687,0.0110626220703125,0.0212669372558593,0.0427264087605026,0.1179218292236342,0.496,1.808,0.0,0.0,117.192,3.744,4.232,49.201277955271564,1718.904,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067540069124591,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0069671207004123,0.0119209289550781,0.0119209289550781,0.0086784362792968,0.0111839988014914,0.0278949737548828,0.0,0.0,0.496,1.808,0.0,0.0,113.256,8.792,7.208,100.0,0.0,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067219805361619,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067990810716923,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066876411437988,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0068020820617675,0.0090599060058593,0.0090599060058593,0.0106096267700195,0.0137567520141601,0.0092983245849609,0.0108242034912109,0.0059127807617187,0.0071525573730468,0.0071525573730468,0.0075817108154296,0.0105857849121093,0.0202655792236328,0.0309414333767361,0.092935562133789,0.496,1.808,1.696,1.696,112.0,3.744,4.232,50.0,98.776,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0068020820617675,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0064373016357421,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.01068115234375,0.0206470489501953,0.0309414333767361,0.092935562133789,0.496,1.776,0.0,0.0,112.0,3.744,4.232,50.0,98.776,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0068020820617675,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0064611434936523,0.0092983245849609,0.0092983245849609,0.0083208084106445,0.0110149383544921,0.0276565551757812,0.0309414333767361,0.092935562133789,0.496,1.776,0.0,0.0,112.0,8.264,7.736,50.0,98.776,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0069940090179443,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0397920608520507,0.1288414001464844,0.496,1.808,0.0,0.0,112.0,0.0,0.0,43.82022471910113,552.704,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069210830244045,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0314807891845703,0.094914436340332,0.496,1.776,0.0,0.0,143.152,0.0,0.0,52.83018867924528,540.384,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068080425262451,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0503803682815499,0.1917839050292969,0.496,1.84,0.0,0.0,112.0,0.0,0.0,52.741935483870975,3365.112,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068031915343633,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0056266784667968,0.0061988830566406,0.0061988830566406,0.0072479248046875,0.0117301940917968,0.0221729278564453,0.0594043731689453,0.1994132995605468,0.496,1.84,0.0,0.0,118.448,3.744,4.232,43.18181818181818,259.192,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066887679977796,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.006103515625,0.0092983245849609,0.0092983245849609,0.0079631805419921,0.0112533569335937,0.0216960906982421,0.0,0.0,0.496,1.776,0.0,0.0,113.256,3.744,4.232,100.0,0.0,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087738037109375,0.0068084359756244,0.007033348083496,0.0075101852416992,0.0,0.0,0.0,0.0,0.0059869554307725,0.0121593475341796,0.0123500823974609,0.0076770782470703,0.0103603709827769,0.0271797180175781,0.0081062316894531,0.0081062316894531,1.344,2.624,0.0,0.0,123.64,8.792,7.208,0.0,1.192,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066923264840349,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0307206754331235,0.0890254974365234,0.496,1.808,0.0,0.0,117.192,0.0,0.0,57.8125,308.728,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068536445276061,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0091857380337185,0.0053644180297851,0.496,1.84,0.0,0.0,117.192,0.0,0.0,54.43037974683544,377.376,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070635952166656,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0524718062321942,0.2027750015258789,0.496,1.84,0.0,0.0,117.192,0.0,0.0,51.89873417721519,2912.832,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067341327667236,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0059127807617187,0.0071525573730468,0.0071525573730468,0.0078201293945312,0.0110626220703125,0.0214099884033203,0.0,0.0,0.496,1.808,0.0,0.0,112.0,3.744,4.232,51.89873417721519,0.0,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0067579746246337,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0061988830566406,0.0090599060058593,0.0090599060058593,0.0077724456787109,0.0112056732177734,0.0219345092773437,0.0,0.0,0.496,1.776,0.0,0.0,112.0,3.744,4.232,51.89873417721519,0.0,1
